Object Unique ID,Level,File name,File use,Type of Resource,Language,Title,Title,Subtitle,Translation,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Begin date,Begin date,Date:creation,Date:creation,End date,End date,File name 2,File use 2,Identifier:filename,Identifier:filename,Note:local attribution,Note:note,Note:note,Note:note,Note:note,Note:publication,Note:publication,Note:series,Note:series,Subject:topic
http://library.ucsd.edu/ark:/20775/bb9967048x,Object,20775-bb9967048x-0-1.pdf,document-service,text,,UCSD Guardian,UCSD Guardian,,,Triton Times,The Guardian,Daily Guardian,Guardian,Triton Times,The Guardian,Daily Guardian,Guardian,,,,,,,,,1989-10-09,1989-10-09,"October 9, 1989","October 9, 1989",1989-10-09,1989-10-09,20775-bb9967048x-0-2.tgz,document-source,VOLUME68_ISSUE6_MONDAYOCTOBER9_1989.pdf,VOLUME68_ISSUE6_MONDAYOCTOBER9_1989.pdf,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,"La Jolla, CA","La Jolla, CA","Volume 68, Issue 6","Volume 68, Issue 6",
http://library.ucsd.edu/ark:/20775/bb1366291n,Object,20775-bb1366291n-0-1.pdf,document-service,text,,Triton Times,,,,UCSD Guardian,Daily Guardian,Guardian,The Guardian,,,,,,,,,,,,,1969-05-23,,"May 23, 1969",,1969-05-23,,20775-bb1366291n-0-2.tgz,document-source,VOLUME7_ISSUE8_MAY23_1969.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 7, Issue 8",,
http://library.ucsd.edu/ark:/20775/bb0888473m,Object,20775-bb0888473m-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,UCSD Guardian,Daily Guardian,Guardian,,,,,,,,,,,,,1976-01-09,,"January 9, 1976",,1976-01-09,,20775-bb0888473m-0-2.tgz,document-source,VOLUME27_ISSUE3_FRIDAYJANUARY9_1976.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 27, Issue 3",,
http://library.ucsd.edu/ark:/20775/bb83630638,Object,20775-bb83630638-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,2008-06-05,,"June 5, 2008",,2008-06-05,,,,06_05_08.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,,,
http://library.ucsd.edu/ark:/20775/bb7953382f,Object,20775-bb7953382f-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Daily Guardian,Guardian,The Guardian,,,,,,,,,,,,,1985-04-01,,"April 1, 1985",,1985-04-01,,20775-bb7953382f-0-2.tgz,document-source,VOLUME55_ISSUE1_MONDAYAPRIL1_1985.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 55, Issue 1",,
http://library.ucsd.edu/ark:/20775/bb9830528t,Object,20775-bb9830528t-0-1.pdf,document-service,text,,UCSD Guardian,UCSD Guardian,,,Daily Guardian,The Guardian,Triton Times,Guardian,Daily Guardian,The Guardian,Triton Times,Guardian,,,,,,,,,1998-01-08,1998-01-08,"January 8, 1998","January 8, 1998",1998-01-08,1998-01-08,20775-bb9830528t-0-2.tgz,document-source,VOLUME93_ISSUE2_THURSDAYJANUARY8_1998.pdf,VOLUME93_ISSUE2_THURSDAYJANUARY8_1998.pdf,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,PDF file includes photographs,"La Jolla, CA","La Jolla, CA","Volume 93, Issue 2","Volume 93, Issue 2",
http://library.ucsd.edu/ark:/20775/bb33799576,Object,20775-bb33799576-0-1.pdf,document-service,text,,Triton Times,,,,Daily Guardian,Guardian,The Guardian,UCSD Guardian,,,,,,,,,,,,,1978-06-02,,"June 2, 1978",,1978-06-02,,20775-bb33799576-0-2.tgz,document-source,VOLUME34_ISSUE26_FRIDAYJUNE2_1978.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 34, Issue 26",,
http://library.ucsd.edu/ark:/20775/bb7953381x,Object,20775-bb7953381x-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,Daily Guardian,Guardian,UCSD Guardian,,,,,,,,,,,,,1973-10-30,,"October 30, 1973",,1973-10-30,,20775-bb7953381x-0-2.tgz,document-source,VOLUME20_ISSUE11_OCTOBER30_1973.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 20, Issue 11",,
http://library.ucsd.edu/ark:/20775/bb9147935d,Object,20775-bb9147935d-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,Guardian,Daily Guardian,UCSD Guardian,,,,,,,,,,,,,1977-10-21,,"October 21, 1977",,1977-10-21,,20775-bb9147935d-0-2.tgz,document-source,VOLUME32_ISSUE13_FRIDAYOCTOBER21_1977.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 32, Issue 13",,
http://library.ucsd.edu/ark:/20775/bb2458451q,Object,20775-bb2458451q-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,The Guardian,Guardian,Daily Guardian,,,,,,,,,,,,,2004-02-12,,"February 12, 2004",,2004-02-12,,20775-bb2458451q-0-2.tgz,document-source,VOLUME111_ISSUE12_THURSDAYFEBRUARY12_2004.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 111, Issue 12",,
http://library.ucsd.edu/ark:/20775/bb92503210,Object,20775-bb92503210-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,Daily Guardian,UCSD Guardian,Guardian,,,,,,,,,,,,,1975-05-28,,"May 28, 1975",,1975-05-28,,20775-bb92503210-0-2.tgz,document-source,VOLUME25_ISSUE25_WEDNESDAYMAY28_1975.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 25, Issue 25",,
http://library.ucsd.edu/ark:/20775/bb42673405,Object,20775-bb42673405-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,Guardian,The Guardian,,,,,,,,,,,,,2003-09-23,,"September 23, 2003",,2003-09-23,,20775-bb42673405-0-2.tgz,document-source,VOLUME110_ISSUE1_TUESDAYSEPTEMBER23_2003.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 110, Issue 1",,
http://library.ucsd.edu/ark:/20775/bb13662946,Object,20775-bb13662946-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Daily Guardian,The Guardian,Triton Times,,,,,,,,,,,,,2001-05-17,,"May 17, 2001",,2001-05-17,,20775-bb13662946-0-2.tgz,document-source,VOLUME103_ISSUE14_THURSDAYMAY17_2001.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 103, Issue 14",,
http://library.ucsd.edu/ark:/20775/bb49500640,Object,20775-bb49500640-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,2011-01-13,,"January 13, 2011",,2011-01-13,,,,01_13_11.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 43, Issue 24",,
http://library.ucsd.edu/ark:/20775/bb3379956p,Object,20775-bb3379956p-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,Guardian,The Guardian,,,,,,,,,,,,,1990-01-04,,"January 4, 1990",,1990-01-04,,20775-bb3379956p-0-2.tgz,document-source,VOLUME69_ISSUE1_THURSDAYJANUARY4_1990.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 69, Issue 1",,
http://library.ucsd.edu/ark:/20775/bb5188853k,Object,20775-bb5188853k-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,The Guardian,Triton Times,Daily Guardian,,,,,,,,,,,,,1984-02-13,,"February 13, 1984",,1984-02-13,,20775-bb5188853k-0-2.tgz,document-source,VOLUME51_ISSUE11_MONDAYFEBRUARY13_1984.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 51, Issue 11",,
http://library.ucsd.edu/ark:/20775/bb5598413m,Object,20775-bb5598413m-0-1.pdf,document-service,text,,Triton Times,,,,Guardian,UCSD Guardian,The Guardian,Daily Guardian,,,,,,,,,,,,,1975-04-28,,"April 28, 1975",,1975-04-28,,20775-bb5598413m-0-2.tgz,document-source,VOLUME25_ISSUE13_MONDAYAPRIL28_1975.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 25, Issue 13",,
http://library.ucsd.edu/ark:/20775/bb2117151d,Object,20775-bb2117151d-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,The Guardian,Triton Times,Daily Guardian,,,,,,,,,,,,,2005-04-07,,"April 7, 2005",,2005-04-07,,20775-bb2117151d-0-2.tgz,document-source,VOLUME115_ISSUE4_THURSDAYAPRIL7_2005.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 115, Issue 4",,
http://library.ucsd.edu/ark:/20775/bb8738535d,Object,20775-bb8738535d-0-1.pdf,document-service,text,,UCSD Guardian,,,,UCSD Guardian,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,2012-05-29,,"May 29, 2012",,2012-05-29,,,,2012-05-29.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 45, Issue 57",,
http://library.ucsd.edu/ark:/20775/bb9352706k,Object,20775-bb9352706k-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Guardian,Triton Times,Daily Guardian,,,,,,,,,,,,,1998-10-01,,"October 1, 1998",,1998-10-01,,20775-bb9352706k-0-2.tgz,document-source,VOLUME95_ISSUE3_THURSDAYOCTOBER1_1998.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 95, Issue 3",,
http://library.ucsd.edu/ark:/20775/bb6007968m,Object,20775-bb6007968m-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,Guardian,The Guardian,,,,,,,,,,,,,2001-04-09,,"April 9, 2001",,2001-04-09,,20775-bb6007968m-0-2.tgz,document-source,VOLUME103_ISSUE3_MONDAYAPRIL9_2001.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 103, Issue 3",,
http://library.ucsd.edu/ark:/20775/bb8704236s,Object,20775-bb8704236s-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Guardian,Triton Times,Daily Guardian,,,,,,,,,,,,,2001-05-10,,"May 10, 2001",,2001-05-10,,20775-bb8704236s-0-2.tgz,document-source,VOLUME103_ISSUE12_THURSDAYMAY10_2001.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 103, Issue 12",,
http://library.ucsd.edu/ark:/20775/bb9967047d,Object,20775-bb9967047d-0-1.pdf,document-service,text,,Triton Times,Triton Times,,,UCSD Guardian,The Guardian,Guardian,Daily Guardian,UCSD Guardian,The Guardian,Guardian,Daily Guardian,,,,,,,,,1974-10-25,1974-10-25,"October 25, 1974","October 25, 1974",1974-10-25,1974-10-25,20775-bb9967047d-0-2.tgz,document-source,VOLUME23_ISSUE15_FRIDAYOCTOBER25_1974.pdf,VOLUME23_ISSUE15_FRIDAYOCTOBER25_1974.pdf,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,"La Jolla, CA","La Jolla, CA","Volume 23, Issue 15","Volume 23, Issue 15",
http://library.ucsd.edu/ark:/20775/bb20488879,Object,20775-bb20488879-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Guardian,Triton Times,The Guardian,,,,,,,,,,,,,1995-10-05,,"October 5, 1995",,1995-10-05,,20775-bb20488879-0-2.tgz,document-source,VOLUME86_ISSUE5_THURSDAYOCTOBER5_1995.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 86, Issue 5",,
http://library.ucsd.edu/ark:/20775/bb1229773b,Object,20775-bb1229773b-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,The Guardian,Guardian,,,,,,,,,,,,,1998-11-12,,"November 12, 1998",,1998-11-12,,20775-bb1229773b-0-2.tgz,document-source,VOLUME95_ISSUE15_THURSDAYNOVEMBER12_1998.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 95, Issue 15",,
http://library.ucsd.edu/ark:/20775/bb2594970m,Object,20775-bb2594970m-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,The Guardian,Triton Times,Guardian,,,,,,,,,,,,,2001-01-11,,"January 11, 2001",,2001-01-11,,20775-bb2594970m-0-2.tgz,document-source,VOLUME102_ISSUE2_THURSDAYJANUARY11_2001.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 102, Issue 2",,
http://library.ucsd.edu/ark:/20775/bb65204040,Object,2013-10-07.pdf,document-service,text,eng - English,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,2013-10-07,,"October 7, 2013",,2013-10-07,,,,2013-10-07.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 -November 26, 1980); The Guardian (January 5, 1981 -June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 47, Issue 4",,Newspaper
http://library.ucsd.edu/ark:/20775/bb4642771g,Object,20775-bb4642771g-0-1.pdf,document-service,text,,Daily Guardian,,,,The Guardian,UCSD Guardian,Guardian,Triton Times,,,,,,,,,,,,,1980-03-13,,"March 13, 1980",,1980-03-13,,20775-bb4642771g-0-2.tgz,document-source,VOLUME39_ISSUE48_THURSDAYMARCH13_1980.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 39, Issue 48",,
http://library.ucsd.edu/ark:/20775/bb93185782,Object,20775-bb93185782-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,The Guardian,Guardian,,,,,,,,,,,,,2004-05-17,,"May 17, 2004",,2004-05-17,,20775-bb93185782-0-2.tgz,document-source,VOLUME112_ISSUE15_MONDAYMAY17_2004.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 112, Issue 15",,
http://library.ucsd.edu/ark:/20775/bb24584527,Object,20775-bb24584527-0-1.pdf,document-service,text,,Triton Times,,,,Daily Guardian,The Guardian,Guardian,UCSD Guardian,,,,,,,,,,,,,1978-06-05,,"June 5, 1978",,1978-06-05,,20775-bb24584527-0-2.tgz,document-source,VOLUME34_ISSUE27_MONDAYJUNE5_1978.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 34, Issue 27",,
http://library.ucsd.edu/ark:/20775/bb1229772t,Object,20775-bb1229772t-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Guardian,Triton Times,The Guardian,,,,,,,,,,,,,1993-05-13,,"May 13, 1993",,1993-05-13,,20775-bb1229772t-0-2.tgz,document-source,VOLUME79_ISSUE14_THURSDAYMAY13_1993.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 79, Issue 14",,
