Begin date,Object Unique ID
1969-08-12,http://library.ucsd.edu/ark:/20775/bb6451830c
1967-01-20,http://library.ucsd.edu/ark:/20775/bb4711207r
1963-06-02,http://library.ucsd.edu/ark:/20775/bb24586304
1987-12-15,http://library.ucsd.edu/ark:/20775/bb5052514v
1992-09-29,http://library.ucsd.edu/ark:/20775/bb2595147m
1965-04-30,http://library.ucsd.edu/ark:/20775/bb9762437z
1971-05-07,http://library.ucsd.edu/ark:/20775/bb18784145
1988-05-16,http://library.ucsd.edu/ark:/20775/bb3516663f
1996-09-05,http://library.ucsd.edu/ark:/20775/bb5837491s
1963-06-09,http://library.ucsd.edu/ark:/20775/bb6520098m
1984-11-15,http://library.ucsd.edu/ark:/20775/bb12982050
1993-04-15,http://library.ucsd.edu/ark:/20775/bb2834067g
1995-05-19,http://library.ucsd.edu/ark:/20775/bb7373350n
1993-08-04,http://library.ucsd.edu/ark:/20775/bb6349455q
1997-03-26,http://library.ucsd.edu/ark:/20775/bb70661754
1993-06-28,http://library.ucsd.edu/ark:/20775/bb02742964
1988-04-27,http://library.ucsd.edu/ark:/20775/bb0513210h
1983-01-13,http://library.ucsd.edu/ark:/20775/bb9113968m
1964-12-01,http://library.ucsd.edu/ark:/20775/bb3584914q
1995-04-04,http://library.ucsd.edu/ark:/20775/bb90115721
1991-01-08,http://library.ucsd.edu/ark:/20775/bb73050730
1968-12-09,http://library.ucsd.edu/ark:/20775/bb5939875v
1966-01-26,http://library.ucsd.edu/ark:/20775/bb3004698j
1971-03-04,http://library.ucsd.edu/ark:/20775/bb6554215w
1997-11-24,http://library.ucsd.edu/ark:/20775/bb7066174m
1997-09-15,http://library.ucsd.edu/ark:/20775/bb5939876c
1998-02-03,http://library.ucsd.edu/ark:/20775/bb1878411m
1969-06-05,http://library.ucsd.edu/ark:/20775/bb3448402r
1973-01-05,http://library.ucsd.edu/ark:/20775/bb5154899t
1969-12-10,http://library.ucsd.edu/ark:/20775/bb6554216d
1995-06-13,http://library.ucsd.edu/ark:/20775/bb43357829
1966-06-30,http://library.ucsd.edu/ark:/20775/bb05132111
1998-03-06,http://library.ucsd.edu/ark:/20775/bb47794674
1986-08-28,http://library.ucsd.edu/ark:/20775/bb24586325
1968-11-07,http://library.ucsd.edu/ark:/20775/bb25951463
1961-03-14,http://library.ucsd.edu/ark:/20775/bb63494567
1989-01-23,http://library.ucsd.edu/ark:/20775/bb18784124
1995-01-24,http://library.ucsd.edu/ark:/20775/bb12982071
1972-11-06,http://library.ucsd.edu/ark:/20775/bb3516665g
1973-01-17,http://library.ucsd.edu/ark:/20775/bb5837493t
1979-05-23,http://library.ucsd.edu/ark:/20775/bb8260730t
1974-09-30,http://library.ucsd.edu/ark:/20775/bb92504909
1969-01-16,http://library.ucsd.edu/ark:/20775/bb3448404s
1981-09-14,http://library.ucsd.edu/ark:/20775/bb67248683
1986-09-25,http://library.ucsd.edu/ark:/20775/bb56668526
1997-07-09,http://library.ucsd.edu/ark:/20775/bb7612265m
1993-05-05,http://library.ucsd.edu/ark:/20775/bb8090066p
1996-04-09,http://library.ucsd.edu/ark:/20775/bb6554217x
1999-06-10,http://library.ucsd.edu/ark:/20775/bb09227852
1984-03-29,http://library.ucsd.edu/ark:/20775/bb7851155g
1964-06-18,http://library.ucsd.edu/ark:/20775/bb7066176n
1990-05-09,http://library.ucsd.edu/ark:/20775/bb0001263j
1980-11-04,http://library.ucsd.edu/ark:/20775/bb7851154z
1996-06-04,http://library.ucsd.edu/ark:/20775/bb73050751
1997-10-17,http://library.ucsd.edu/ark:/20775/bb70661775
1966-11-30,http://library.ucsd.edu/ark:/20775/bb47112067
1967-04-04,http://library.ucsd.edu/ark:/20775/bb41310061
1972-04-20,http://library.ucsd.edu/ark:/20775/bb6827281b
1988-02-05,http://library.ucsd.edu/ark:/20775/bb45405451
1986-06-19,http://library.ucsd.edu/ark:/20775/bb02742985
1986-12-09,http://library.ucsd.edu/ark:/20775/bb6724867k
1990-09-13,http://library.ucsd.edu/ark:/20775/bb51548905
1982-02-25,http://library.ucsd.edu/ark:/20775/bb2458639s
1995-03-28,http://library.ucsd.edu/ark:/20775/bb0922784j
1972-04-12,http://library.ucsd.edu/ark:/20775/bb6827280t
1972-04-10,http://library.ucsd.edu/ark:/20775/bb76122664
1988-08-26,http://library.ucsd.edu/ark:/20775/bb17760125
1979-10-23,http://library.ucsd.edu/ark:/20775/bb3516667h
1975-06-10,http://library.ucsd.edu/ark:/20775/bb78511560
1992-01-22,http://library.ucsd.edu/ark:/20775/bb7817047j
1967-02-21,http://library.ucsd.edu/ark:/20775/bb4711203p
1997-01-10,http://library.ucsd.edu/ark:/20775/bb2765802s
1986-02-07,http://library.ucsd.edu/ark:/20775/bb00012642
1967-04-05,http://library.ucsd.edu/ark:/20775/bb35166681
1998-10-09,http://library.ucsd.edu/ark:/20775/bb4131005h
1980-01-29,http://library.ucsd.edu/ark:/20775/bb05132132
1965-03-02,http://library.ucsd.edu/ark:/20775/bb0274295m
1966-03-30,http://library.ucsd.edu/ark:/20775/bb56668505
1992-08-12,http://library.ucsd.edu/ark:/20775/bb6656620r
1964-05-06,http://library.ucsd.edu/ark:/20775/bb7851153f
1973-10-17,http://library.ucsd.edu/ark:/20775/bb09227873
1986-02-12,http://library.ucsd.edu/ark:/20775/bb6554219z
1987-05-06,http://library.ucsd.edu/ark:/20775/bb3038827b
1999-12-20,http://library.ucsd.edu/ark:/20775/bb58374908
1967-05-24,http://library.ucsd.edu/ark:/20775/bb1844299x
1963-05-10,http://library.ucsd.edu/ark:/20775/bb0513214k
1972-04-10,http://library.ucsd.edu/ark:/20775/bb70661796
1992-01-08,http://library.ucsd.edu/ark:/20775/bb47112088
1991-04-15,http://library.ucsd.edu/ark:/20775/bb41310082
1970-03-23,http://library.ucsd.edu/ark:/20775/bb6724869m
1990-05-31,http://library.ucsd.edu/ark:/20775/bb37214401
1982-02-04,http://library.ucsd.edu/ark:/20775/bb3516669j
1974-02-14,http://library.ucsd.edu/ark:/20775/bb76122685
1982-10-25,http://library.ucsd.edu/ark:/20775/bb0001265k
1964-10-07,http://library.ucsd.edu/ark:/20775/bb7509860w
1975-06-03,http://library.ucsd.edu/ark:/20775/bb00012663
1966-01-18,http://library.ucsd.edu/ark:/20775/bb23562305
1989-01-10,http://library.ucsd.edu/ark:/20775/bb4711205q
1965-11-04,http://library.ucsd.edu/ark:/20775/bb05132153
1976-02-27,http://library.ucsd.edu/ark:/20775/bb4131007j
1983-04-05,http://library.ucsd.edu/ark:/20775/bb7612267n
1991-04-04,http://library.ucsd.edu/ark:/20775/bb4745330t
1997-01-27,http://library.ucsd.edu/ark:/20775/bb7851159j
1963-04-24,http://library.ucsd.edu/ark:/20775/bb7305078k
1988-04-13,http://library.ucsd.edu/ark:/20775/bb9284619s
1974-10-21,http://library.ucsd.edu/ark:/20775/bb56668568
1995-03-17,http://library.ucsd.edu/ark:/20775/bb1502995m
1987-02-13,http://library.ucsd.edu/ark:/20775/bb47112025
1969-05-21,http://library.ucsd.edu/ark:/20775/bb73050793
1988-10-26,http://library.ucsd.edu/ark:/20775/bb2458635q
1985-07-01,http://library.ucsd.edu/ark:/20775/bb4745331b
1984-10-08,http://library.ucsd.edu/ark:/20775/bb0001267m
1995-12-08,http://library.ucsd.edu/ark:/20775/bb0922780g
1961-10-20,http://library.ucsd.edu/ark:/20775/bb36190390
1964-12-04,http://library.ucsd.edu/ark:/20775/bb7509863f
1979-02-13,http://library.ucsd.edu/ark:/20775/bb2765807c
1976-06-29,http://library.ucsd.edu/ark:/20775/bb24586388
1971-11-11,http://library.ucsd.edu/ark:/20775/bb0274299p
1997-10-06,http://library.ucsd.edu/ark:/20775/bb05132174
1992-01-21,http://library.ucsd.edu/ark:/20775/bb7987677p
1997-09-19,http://library.ucsd.edu/ark:/20775/bb7509862x
1991-01-22,http://library.ucsd.edu/ark:/20775/bb2765806v
1982-12-20,http://library.ucsd.edu/ark:/20775/bb6451838h
1991-04-25,http://library.ucsd.edu/ark:/20775/bb00012684
1983-01-27,http://library.ucsd.edu/ark:/20775/bb0410814p
1988-01-07,http://library.ucsd.edu/ark:/20775/bb43699003
1994-02-15,http://library.ucsd.edu/ark:/20775/bb7851157h
1998-10-08,http://library.ucsd.edu/ark:/20775/bb3721443k
1968-04-28,http://library.ucsd.edu/ark:/20775/bb4608809n
1974-07-15,http://library.ucsd.edu/ark:/20775/bb4745332v
1987-03-25,http://library.ucsd.edu/ark:/20775/bb09227831
1974-02-07,http://library.ucsd.edu/ark:/20775/bb67248662
1972-04-28,http://library.ucsd.edu/ark:/20775/bb9284617r
1996-04-12,http://library.ucsd.edu/ark:/20775/bb4745333c
1964-09-04,http://library.ucsd.edu/ark:/20775/bb51548926
1987-10-22,http://library.ucsd.edu/ark:/20775/bb2458637r
1983-04-29,http://library.ucsd.edu/ark:/20775/bb6724865j
1993-12-20,http://library.ucsd.edu/ark:/20775/bb1502993k
1968-02-28,http://library.ucsd.edu/ark:/20775/bb2356231p
1973-05-22,http://library.ucsd.edu/ark:/20775/bb47112046
1974-05-08,http://library.ucsd.edu/ark:/20775/bb0513218n
1987-11-19,http://library.ucsd.edu/ark:/20775/bb6895536p
1991-09-23,http://library.ucsd.edu/ark:/20775/bb45405472
1962-06-15,http://library.ucsd.edu/ark:/20775/bb0001269n
1998-03-16,http://library.ucsd.edu/ark:/20775/bb4369901m
1990-01-12,http://library.ucsd.edu/ark:/20775/bb4131002z
1996-05-10,http://library.ucsd.edu/ark:/20775/bb78511581
1994-04-18,http://library.ucsd.edu/ark:/20775/bb7646398v
1964-07-03,http://library.ucsd.edu/ark:/20775/bb7509865g
1967-02-14,http://library.ucsd.edu/ark:/20775/bb0922782h
1963-02-27,http://library.ucsd.edu/ark:/20775/bb5666851p
1992-06-19,http://library.ucsd.edu/ark:/20775/bb2765809d
1995-05-05,http://library.ucsd.edu/ark:/20775/bb4131003g
1973-08-01,http://library.ucsd.edu/ark:/20775/bb3038824s
1996-02-07,http://library.ucsd.edu/ark:/20775/bb89433183
1984-09-24,http://library.ucsd.edu/ark:/20775/bb4711201n
1980-09-12,http://library.ucsd.edu/ark:/20775/bb9728313f
1979-09-20,http://library.ucsd.edu/ark:/20775/bb3653185t
1981-08-05,http://library.ucsd.edu/ark:/20775/bb5632724j
1986-10-23,http://library.ucsd.edu/ark:/20775/bb76122643
1974-02-07,http://library.ucsd.edu/ark:/20775/bb7407463g
1985-05-02,http://library.ucsd.edu/ark:/20775/bb3448392n
1986-07-24,http://library.ucsd.edu/ark:/20775/bb0786257n
1995-09-06,http://library.ucsd.edu/ark:/20775/bb0444969x
1975-11-05,http://library.ucsd.edu/ark:/20775/bb1673639v
1984-05-10,http://library.ucsd.edu/ark:/20775/bb32777375
1982-01-06,http://library.ucsd.edu/ark:/20775/bb5359677p
1980-01-07,http://library.ucsd.edu/ark:/20775/bb2765800r
1985-10-07,http://library.ucsd.edu/ark:/20775/bb9148099r
1998-02-23,http://library.ucsd.edu/ark:/20775/bb55303185
1976-09-30,http://library.ucsd.edu/ark:/20775/bb8431364h
1972-02-18,http://library.ucsd.edu/ark:/20775/bb74074640
1967-10-02,http://library.ucsd.edu/ark:/20775/bb4915979n
1982-04-13,http://library.ucsd.edu/ark:/20775/bb7612263k
1972-04-26,http://library.ucsd.edu/ark:/20775/bb6690759b
1997-08-29,http://library.ucsd.edu/ark:/20775/bb03767003
1975-10-17,http://library.ucsd.edu/ark:/20775/bb71002933
1982-11-08,http://library.ucsd.edu/ark:/20775/bb56327273
1974-11-07,http://library.ucsd.edu/ark:/20775/bb84313651
1990-10-29,http://library.ucsd.edu/ark:/20775/bb53596786
1976-03-31,http://library.ucsd.edu/ark:/20775/bb27658039
1975-05-19,http://library.ucsd.edu/ark:/20775/bb3277734m
1990-03-01,http://library.ucsd.edu/ark:/20775/bb2117335d
1990-05-12,http://library.ucsd.edu/ark:/20775/bb2151464t
1963-11-04,http://library.ucsd.edu/ark:/20775/bb60763994
1997-10-30,http://library.ucsd.edu/ark:/20775/bb40627338
1969-03-18,http://library.ucsd.edu/ark:/20775/bb34483956
1964-02-23,http://library.ucsd.edu/ark:/20775/bb5530317n
1970-08-14,http://library.ucsd.edu/ark:/20775/bb0581479s
1993-09-13,http://library.ucsd.edu/ark:/20775/bb1741908m
1987-05-04,http://library.ucsd.edu/ark:/20775/bb3653183s
1987-06-30,http://library.ucsd.edu/ark:/20775/bb5632722h
1992-03-09,http://library.ucsd.edu/ark:/20775/bb3448390m
1979-05-21,http://library.ucsd.edu/ark:/20775/bb76122622
1961-05-09,http://library.ucsd.edu/ark:/20775/bb0786259p
1989-02-10,http://library.ucsd.edu/ark:/20775/bb9728314z
1981-02-25,http://library.ucsd.edu/ark:/20775/bb6997909r
1992-03-26,http://library.ucsd.edu/ark:/20775/bb1673637t
1998-05-08,http://library.ucsd.edu/ark:/20775/bb32777354
1990-05-02,http://library.ucsd.edu/ark:/20775/bb6690758t
1992-06-30,http://library.ucsd.edu/ark:/20775/bb7032058g
1984-04-13,http://library.ucsd.edu/ark:/20775/bb2117336x
1971-01-08,http://library.ucsd.edu/ark:/20775/bb7612261j
1969-01-23,http://library.ucsd.edu/ark:/20775/bb4540550x
1968-06-18,http://library.ucsd.edu/ark:/20775/bb1673638b
1991-08-14,http://library.ucsd.edu/ark:/20775/bb80559359
1973-11-12,http://library.ucsd.edu/ark:/20775/bb03767024
1983-01-03,http://library.ucsd.edu/ark:/20775/bb71002954
1975-04-08,http://library.ucsd.edu/ark:/20775/bb5359679q
1999-09-21,http://library.ucsd.edu/ark:/20775/bb0376701m
1983-05-09,http://library.ucsd.edu/ark:/20775/bb9933089k
1981-05-26,http://library.ucsd.edu/ark:/20775/bb2117337f
1994-05-19,http://library.ucsd.edu/ark:/20775/bb27658018
1990-03-06,http://library.ucsd.edu/ark:/20775/bb7032057z
1964-01-22,http://library.ucsd.edu/ark:/20775/bb34483935
1969-12-01,http://library.ucsd.edu/ark:/20775/bb4540551f
1987-04-24,http://library.ucsd.edu/ark:/20775/bb5086637m
1991-09-05,http://library.ucsd.edu/ark:/20775/bb60763973
1975-04-22,http://library.ucsd.edu/ark:/20775/bb40627359
1983-06-06,http://library.ucsd.edu/ark:/20775/bb7475729t
1964-12-07,http://library.ucsd.edu/ark:/20775/bb16736369
1985-05-06,http://library.ucsd.edu/ark:/20775/bb76122601
1980-04-03,http://library.ucsd.edu/ark:/20775/bb2902322p
1971-05-10,http://library.ucsd.edu/ark:/20775/bb49159763
1997-05-19,http://library.ucsd.edu/ark:/20775/bb4745347x
1974-04-24,http://library.ucsd.edu/ark:/20775/bb9728317h
1996-03-20,http://library.ucsd.edu/ark:/20775/bb5496202j
1992-10-15,http://library.ucsd.edu/ark:/20775/bb51207741
1990-08-10,http://library.ucsd.edu/ark:/20775/bb3653181r
1969-12-11,http://library.ucsd.edu/ark:/20775/bb8431368k
1976-02-11,http://library.ucsd.edu/ark:/20775/bb62129364
1969-12-08,http://library.ucsd.edu/ark:/20775/bb09910326
1976-01-23,http://library.ucsd.edu/ark:/20775/bb16053783
1979-07-20,http://library.ucsd.edu/ark:/20775/bb4062734s
1963-10-18,http://library.ucsd.edu/ark:/20775/bb8670282s
1988-04-04,http://library.ucsd.edu/ark:/20775/bb9762440t
1969-11-11,http://library.ucsd.edu/ark:/20775/bb71002975
1978-02-17,http://library.ucsd.edu/ark:/20775/bb54962032
1988-04-25,http://library.ucsd.edu/ark:/20775/bb45746856
1988-11-04,http://library.ucsd.edu/ark:/20775/bb99330882
1995-03-14,http://library.ucsd.edu/ark:/20775/bb1673635s
1973-11-12,http://library.ucsd.edu/ark:/20775/bb1025176v
1990-05-07,http://library.ucsd.edu/ark:/20775/bb5120771g
1971-09-07,http://library.ucsd.edu/ark:/20775/bb80559338
1971-02-11,http://library.ucsd.edu/ark:/20775/bb4915975k
1999-04-16,http://library.ucsd.edu/ark:/20775/bb9762441b
1979-10-17,http://library.ucsd.edu/ark:/20775/bb7032056f
1969-03-25,http://library.ucsd.edu/ark:/20775/bb1025177c
1972-03-06,http://library.ucsd.edu/ark:/20775/bb1605377k
1966-08-08,http://library.ucsd.edu/ark:/20775/bb0581477r
1986-03-10,http://library.ucsd.edu/ark:/20775/bb3277738p
1968-03-05,http://library.ucsd.edu/ark:/20775/bb86702839
1964-05-01,http://library.ucsd.edu/ark:/20775/bb3107086x
1977-04-08,http://library.ucsd.edu/ark:/20775/bb6212933k
1968-06-21,http://library.ucsd.edu/ark:/20775/bb9660066x
1983-04-11,http://library.ucsd.edu/ark:/20775/bb87044088
1974-05-21,http://library.ucsd.edu/ark:/20775/bb9933087j
1964-11-16,http://library.ucsd.edu/ark:/20775/bb2902320n
1997-01-27,http://library.ucsd.edu/ark:/20775/bb4574682n
1980-10-28,http://library.ucsd.edu/ark:/20775/bb9728319j
1982-01-20,http://library.ucsd.edu/ark:/20775/bb99331011
1994-09-07,http://library.ucsd.edu/ark:/20775/bb16736348
1995-10-20,http://library.ucsd.edu/ark:/20775/bb0444967w
1973-05-14,http://library.ucsd.edu/ark:/20775/bb51207720
1975-12-10,http://library.ucsd.edu/ark:/20775/bb8875075q
1969-04-21,http://library.ucsd.edu/ark:/20775/bb61787993
1982-11-18,http://library.ucsd.edu/ark:/20775/bb49159784
1967-09-11,http://library.ucsd.edu/ark:/20775/bb3107087f
1963-05-16,http://library.ucsd.edu/ark:/20775/bb05814767
1968-09-06,http://library.ucsd.edu/ark:/20775/bb6690754r
1986-02-06,http://library.ucsd.edu/ark:/20775/bb0444968d
1977-03-25,http://library.ucsd.edu/ark:/20775/bb9250510w
1979-02-07,http://library.ucsd.edu/ark:/20775/bb62129343
1969-08-10,http://library.ucsd.edu/ark:/20775/bb09910347
1971-01-07,http://library.ucsd.edu/ark:/20775/bb6110540j
1987-08-06,http://library.ucsd.edu/ark:/20775/bb9148097q
1990-04-11,http://library.ucsd.edu/ark:/20775/bb8670280r
1981-05-18,http://library.ucsd.edu/ark:/20775/bb4745346d
1964-08-05,http://library.ucsd.edu/ark:/20775/bb32777396
1996-04-23,http://library.ucsd.edu/ark:/20775/bb1673633r
1990-04-04,http://library.ucsd.edu/ark:/20775/bb99330861
1972-10-13,http://library.ucsd.edu/ark:/20775/bb56327294
1981-04-15,http://library.ucsd.edu/ark:/20775/bb71002996
1987-05-08,http://library.ucsd.edu/ark:/20775/bb45746835
1974-03-28,http://library.ucsd.edu/ark:/20775/bb1025178w
1996-05-17,http://library.ucsd.edu/ark:/20775/bb8704409s
1962-03-19,http://library.ucsd.edu/ark:/20775/bb7032054d
1987-05-06,http://library.ucsd.edu/ark:/20775/bb3107089g
1964-12-17,http://library.ucsd.edu/ark:/20775/bb86702818
1974-08-14,http://library.ucsd.edu/ark:/20775/bb0581475q
1993-11-05,http://library.ucsd.edu/ark:/20775/bb36531828
1967-09-01,http://library.ucsd.edu/ark:/20775/bb3277736n
1999-08-30,http://library.ucsd.edu/ark:/20775/bb86020178
1998-06-18,http://library.ucsd.edu/ark:/20775/bb9933085h
1969-12-23,http://library.ucsd.edu/ark:/20775/bb7100298p
1985-10-25,http://library.ucsd.edu/ark:/20775/bb61105412
1967-02-09,http://library.ucsd.edu/ark:/20775/bb7032053w
1981-11-20,http://library.ucsd.edu/ark:/20775/bb16053741
1993-01-14,http://library.ucsd.edu/ark:/20775/bb6690752q
1995-04-04,http://library.ucsd.edu/ark:/20775/bb4847712v
1995-02-10,http://library.ucsd.edu/ark:/20775/bb8670286v
1985-08-29,http://library.ucsd.edu/ark:/20775/bb9011579n
1978-04-13,http://library.ucsd.edu/ark:/20775/bb8602016r
1971-02-18,http://library.ucsd.edu/ark:/20775/bb8328996v
1974-10-21,http://library.ucsd.edu/ark:/20775/bb2185596j
1994-02-23,http://library.ucsd.edu/ark:/20775/bb8875077r
1974-02-04,http://library.ucsd.edu/ark:/20775/bb0956905w
1991-06-07,http://library.ucsd.edu/ark:/20775/bb7475725r
1986-06-20,http://library.ucsd.edu/ark:/20775/bb86361609
1990-06-24,http://library.ucsd.edu/ark:/20775/bb99331032
1988-02-18,http://library.ucsd.edu/ark:/20775/bb8328997c
1996-10-01,http://library.ucsd.edu/ark:/20775/bb45064310
1999-07-19,http://library.ucsd.edu/ark:/20775/bb4847713c
1970-09-29,http://library.ucsd.edu/ark:/20775/bb87044046
1980-05-09,http://library.ucsd.edu/ark:/20775/bb61105433
1976-05-13,http://library.ucsd.edu/ark:/20775/bb3755578v
1961-08-03,http://library.ucsd.edu/ark:/20775/bb57692256
1988-10-10,http://library.ucsd.edu/ark:/20775/bb7032051v
1965-04-30,http://library.ucsd.edu/ark:/20775/bb0376707q
1979-03-06,http://library.ucsd.edu/ark:/20775/bb06838724
1973-03-13,http://library.ucsd.edu/ark:/20775/bb0991033q
1990-04-11,http://library.ucsd.edu/ark:/20775/bb1605373h
1972-11-16,http://library.ucsd.edu/ark:/20775/bb36531807
1993-01-28,http://library.ucsd.edu/ark:/20775/bb5086631h
1985-02-14,http://library.ucsd.edu/ark:/20775/bb53596702
1967-10-26,http://library.ucsd.edu/ark:/20775/bb74757268
1971-12-17,http://library.ucsd.edu/ark:/20775/bb82948501
1991-11-08,http://library.ucsd.edu/ark:/20775/bb1878419r
1996-01-22,http://library.ucsd.edu/ark:/20775/bb7032052c
1988-05-16,http://library.ucsd.edu/ark:/20775/bb1366471k
1961-12-04,http://library.ucsd.edu/ark:/20775/bb9762444w
1987-11-19,http://library.ucsd.edu/ark:/20775/bb8465517b
1994-12-16,http://library.ucsd.edu/ark:/20775/bb79194282
1991-12-05,http://library.ucsd.edu/ark:/20775/bb5359671k
1994-04-11,http://library.ucsd.edu/ark:/20775/bb6690750p
1999-06-24,http://library.ucsd.edu/ark:/20775/bb16053762
1975-10-23,http://library.ucsd.edu/ark:/20775/bb4847714w
1998-12-02,http://library.ucsd.edu/ark:/20775/bb67589999
1961-03-03,http://library.ucsd.edu/ark:/20775/bb8328994t
1982-08-30,http://library.ucsd.edu/ark:/20775/bb5769226q
1967-01-26,http://library.ucsd.edu/ark:/20775/bb09910389
1996-09-25,http://library.ucsd.edu/ark:/20775/bb8294851j
1973-03-27,http://library.ucsd.edu/ark:/20775/bb21855951
1998-10-16,http://library.ucsd.edu/ark:/20775/bb3448398r
1987-04-28,http://library.ucsd.edu/ark:/20775/bb6315308m
1986-02-10,http://library.ucsd.edu/ark:/20775/bb0956903v
1992-05-08,http://library.ucsd.edu/ark:/20775/bb51207762
1986-12-12,http://library.ucsd.edu/ark:/20775/bb2185594h
1985-11-21,http://library.ucsd.edu/ark:/20775/bb7919427j
1981-09-17,http://library.ucsd.edu/ark:/20775/bb4847715d
1996-01-19,http://library.ucsd.edu/ark:/20775/bb7475727s
1992-07-01,http://library.ucsd.edu/ark:/20775/bb99331053
1972-04-10,http://library.ucsd.edu/ark:/20775/bb66907516
1994-11-23,http://library.ucsd.edu/ark:/20775/bb0991035r
1997-09-26,http://library.ucsd.edu/ark:/20775/bb57692277
1970-05-26,http://library.ucsd.edu/ark:/20775/bb61105454
1982-04-01,http://library.ucsd.edu/ark:/20775/bb53596723
1990-03-19,http://library.ucsd.edu/ark:/20775/bb1605375j
1990-06-12,http://library.ucsd.edu/ark:/20775/bb5564447b
1965-08-13,http://library.ucsd.edu/ark:/20775/bb21855972
1969-07-01,http://library.ucsd.edu/ark:/20775/bb74757289
1981-03-30,http://library.ucsd.edu/ark:/20775/bb9762443c
1969-07-18,http://library.ucsd.edu/ark:/20775/bb6178794h
1996-08-15,http://library.ucsd.edu/ark:/20775/bb5564446t
1971-03-11,http://library.ucsd.edu/ark:/20775/bb8704405q
1996-05-15,http://library.ucsd.edu/ark:/20775/bb5769228r
1985-12-20,http://library.ucsd.edu/ark:/20775/bb6110546n
1979-07-26,http://library.ucsd.edu/ark:/20775/bb0103652h
1981-05-01,http://library.ucsd.edu/ark:/20775/bb21855930
1995-01-03,http://library.ucsd.edu/ark:/20775/bb74074682
1967-07-01,http://library.ucsd.edu/ark:/20775/bb4847716x
1960-04-15,http://library.ucsd.edu/ark:/20775/bb9933106m
1992-01-10,http://library.ucsd.edu/ark:/20775/bb21514618
1985-01-22,http://library.ucsd.edu/ark:/20775/bb5359673m
1979-05-25,http://library.ucsd.edu/ark:/20775/bb2185591z
1973-04-24,http://library.ucsd.edu/ark:/20775/bb0956909z
1984-07-20,http://library.ucsd.edu/ark:/20775/bb84655138
1995-03-23,http://library.ucsd.edu/ark:/20775/bb4847717f
1968-11-18,http://library.ucsd.edu/ark:/20775/bb7919429k
1981-04-28,http://library.ucsd.edu/ark:/20775/bb1059299m
1970-01-01,http://library.ucsd.edu/ark:/20775/bb88067963
1965-01-13,http://library.ucsd.edu/ark:/20775/bb01036531
1990-02-08,http://library.ucsd.edu/ark:/20775/bb13664786
1994-06-08,http://library.ucsd.edu/ark:/20775/bb7407467j
1998-05-04,http://library.ucsd.edu/ark:/20775/bb61787930
1966-12-06,http://library.ucsd.edu/ark:/20775/bb6178791z
1992-03-31,http://library.ucsd.edu/ark:/20775/bb53596744
1965-06-09,http://library.ucsd.edu/ark:/20775/bb61105475
1986-11-07,http://library.ucsd.edu/ark:/20775/bb8636163v
1971-05-04,http://library.ucsd.edu/ark:/20775/bb06838766
1975-05-14,http://library.ucsd.edu/ark:/20775/bb9762448z
1976-09-15,http://library.ucsd.edu/ark:/20775/bb5120779m
1991-03-18,http://library.ucsd.edu/ark:/20775/bb5018389w
1977-06-01,http://library.ucsd.edu/ark:/20775/bb8636164c
1992-10-14,http://library.ucsd.edu/ark:/20775/bb1878415p
1984-05-17,http://library.ucsd.edu/ark:/20775/bb1366475n
1987-01-15,http://library.ucsd.edu/ark:/20775/bb4847718z
1983-05-31,http://library.ucsd.edu/ark:/20775/bb8328990r
1969-09-24,http://library.ucsd.edu/ark:/20775/bb74074661
1977-04-01,http://library.ucsd.edu/ark:/20775/bb6110548p
1983-10-27,http://library.ucsd.edu/ark:/20775/bb8670288w
1975-06-05,http://library.ucsd.edu/ark:/20775/bb5359675n
1995-03-07,http://library.ucsd.edu/ark:/20775/bb8465514s
1965-02-25,http://library.ucsd.edu/ark:/20775/bb03767087
1971-04-09,http://library.ucsd.edu/ark:/20775/bb9933108n
1996-04-25,http://library.ucsd.edu/ark:/20775/bb16053720
1971-04-23,http://library.ucsd.edu/ark:/20775/bb13664765
1982-10-07,http://library.ucsd.edu/ark:/20775/bb01036510
1960-05-05,http://library.ucsd.edu/ark:/20775/bb88067942
1994-02-16,http://library.ucsd.edu/ark:/20775/bb1605370z
1995-10-20,http://library.ucsd.edu/ark:/20775/bb5018388c
1972-09-08,http://library.ucsd.edu/ark:/20775/bb40627317
1982-11-18,http://library.ucsd.edu/ark:/20775/bb1605371g
1988-12-08,http://library.ucsd.edu/ark:/20775/bb83289918
1995-03-07,http://library.ucsd.edu/ark:/20775/bb0376705p
1995-03-17,http://library.ucsd.edu/ark:/20775/bb06838745
1993-04-01,http://library.ucsd.edu/ark:/20775/bb8636165w
1969-04-18,http://library.ucsd.edu/ark:/20775/bb0991039t
1988-02-25,http://library.ucsd.edu/ark:/20775/bb9762446x
1997-02-03,http://library.ucsd.edu/ark:/20775/bb1878417q
1987-11-05,http://library.ucsd.edu/ark:/20775/bb9762447f
1992-10-19,http://library.ucsd.edu/ark:/20775/bb5018387v
1999-11-17,http://library.ucsd.edu/ark:/20775/bb6178790f
1980-01-09,http://library.ucsd.edu/ark:/20775/bb82948585
1973-04-30,http://library.ucsd.edu/ark:/20775/bb3516654g
1986-01-23,http://library.ucsd.edu/ark:/20775/bb10592962
1985-04-18,http://library.ucsd.edu/ark:/20775/bb26975221
1979-07-31,http://library.ucsd.edu/ark:/20775/bb3755570q
