Object Unique ID,Begin date,Date:creation,End date,Title,he_counts,she_counts,word_counts
http://library.ucsd.edu/ark:/20775/bb61444909,1982-11-01,"November 1, 1982",1982-11-01,UCSD Guardian,162,25,30069
http://library.ucsd.edu/ark:/20775/bb4540542g,2012-03-12,"March 12, 2012",2012-03-12,UCSD Guardian,5,13,11632
http://library.ucsd.edu/ark:/20775/bb0956730v,1975-11-17,"November 17, 1975",1975-11-17,Triton Times,65,2,22083
http://library.ucsd.edu/ark:/20775/bb4369727s,1972-01-11,"January 11, 1972",1972-01-11,Triton Times,34,4,13448
http://library.ucsd.edu/ark:/20775/bb5188976j,2011-01-03,"January 3, 2011",2011-01-03,UCSD Guardian,23,4,13181
http://library.ucsd.edu/ark:/20775/bb8874893t,1992-02-03,"February 3, 1992",1992-02-03,UCSD Guardian,44,15,28000
http://library.ucsd.edu/ark:/20775/bb55984055,1991-04-22,"April 22, 1991",1991-04-22,UCSD Guardian,57,10,21617
http://library.ucsd.edu/ark:/20775/bb7168387q,1987-01-15,"January 15, 1987",1987-01-15,UCSD Guardian,34,3,15665
http://library.ucsd.edu/ark:/20775/bb07860766,1997-09-29,"September 29, 1997",1997-09-29,UCSD Guardian,53,16,33647
http://library.ucsd.edu/ark:/20775/bb5666673s,1970-02-06,"February 6, 1970",1970-02-06,Triton Times,83,9,20494
http://library.ucsd.edu/ark:/20775/bb0786077q,1999-12-09,"December 9, 1999",1999-12-09,UCSD Guardian,43,15,23567
http://library.ucsd.edu/ark:/20775/bb6144492b,1985-01-31,"January 31, 1985",1985-01-31,UCSD Guardian,40,14,21928
http://library.ucsd.edu/ark:/20775/bb0683817t,2011-01-24,"January 24, 2011",2011-01-24,UCSD Guardian,15,4,14204
http://library.ucsd.edu/ark:/20775/bb2287925m,2010-11-04,"November 4, 2010",2010-11-04,UCSD Guardian,10,7,15124
http://library.ucsd.edu/ark:/20775/bb97627578,2014-11-13,"November 13, 2014",2014-11-13,UCSD Guardian,8,10,12923
http://library.ucsd.edu/ark:/20775/bb0376521p,1997-10-13,"October 13, 1997",1997-10-13,UCSD Guardian,72,27,29620
http://library.ucsd.edu/ark:/20775/bb4711030p,2000-05-15,"May 15, 2000",2000-05-15,UCSD Guardian,73,7,25604
http://library.ucsd.edu/ark:/20775/bb3277572m,1988-05-31,"May 31, 1988",1988-05-31,UCSD Guardian,34,18,19194
http://library.ucsd.edu/ark:/20775/bb5496019r,1999-11-08,"November 8, 1999",1999-11-08,UCSD Guardian,38,19,29441
http://library.ucsd.edu/ark:/20775/bb7509687k,1968-06-03,"June 3, 1968",1968-06-03,Triton Times,151,2,43621
http://library.ucsd.edu/ark:/20775/bb4779293m,2003-05-27,"May 27, 2003",2003-05-27,UCSD Guardian,42,11,19530
http://library.ucsd.edu/ark:/20775/bb51889751,2010-01-28,"January 28, 2010",2010-01-28,UCSD Guardian,24,7,13825
http://library.ucsd.edu/ark:/20775/bb16734639,2005-10-24,"October 24, 2005",2005-10-24,UCSD Guardian,26,9,16150
http://library.ucsd.edu/ark:/20775/bb2970525z,2011-02-10,"February 10, 2011",2011-02-10,UCSD Guardian,19,8,15171
http://library.ucsd.edu/ark:/20775/bb6144491t,1991-03-14,"March 14, 1991",1991-03-14,UCSD Guardian,78,46,28528
http://library.ucsd.edu/ark:/20775/bb0922599q,1991-01-14,"January 14, 1991",1991-01-14,UCSD Guardian,33,22,20026
http://library.ucsd.edu/ark:/20775/bb5598406p,1998-05-04,"May 4, 1998",1998-05-04,UCSD Guardian,51,13,29205
http://library.ucsd.edu/ark:/20775/bb2561006x,2012-01-23,"January 23, 2012",2012-01-23,UCSD Guardian,19,3,12726
http://library.ucsd.edu/ark:/20775/bb3755395c,1991-10-17,"October 17, 1991",1991-10-17,UCSD Guardian,93,11,23820
http://library.ucsd.edu/ark:/20775/bb8465333b,1999-01-14,"January 14, 1999",1999-01-14,UCSD Guardian,54,13,15020
http://library.ucsd.edu/ark:/20775/bb4745161w,1993-05-24,"May 24, 1993",1993-05-24,UCSD Guardian,46,9,21615
http://library.ucsd.edu/ark:/20775/bb07860787,1991-10-07,"October 7, 1991",1991-10-07,UCSD Guardian,109,9,29770
http://library.ucsd.edu/ark:/20775/bb78509853,1996-11-04,"November 4, 1996",1996-11-04,UCSD Guardian,45,14,26966
http://library.ucsd.edu/ark:/20775/bb4745162d,1978-02-22,"February 22, 1978",1978-02-22,Triton Times,31,5,10411
http://library.ucsd.edu/ark:/20775/bb32775734,1979-10-25,"October 25, 1979",1979-10-25,Daily Guardian,30,5,11872
http://library.ucsd.edu/ark:/20775/bb1571073t,1989-04-13,"April 13, 1989",1989-04-13,UCSD Guardian,66,27,19595
http://library.ucsd.edu/ark:/20775/bb12298948,2008-11-17,"November 17, 2008",2008-11-17,UCSD Guardian,23,8,14404
http://library.ucsd.edu/ark:/20775/bb8465332t,1998-05-07,"May 7, 1998",1998-05-07,UCSD Guardian,52,6,22855
http://library.ucsd.edu/ark:/20775/bb47110316,2006-05-18,"May 18, 2006",2006-05-18,UCSD Guardian,34,7,18580
http://library.ucsd.edu/ark:/20775/bb34140910,2004-05-06,"May 6, 2004",2004-05-06,UCSD Guardian,67,8,18665
http://library.ucsd.edu/ark:/20775/bb2356059w,1982-11-04,"November 4, 1982",1982-11-04,UCSD Guardian,63,7,18613
http://library.ucsd.edu/ark:/20775/bb69636062,1972-04-25,"April 25, 1972",1972-04-25,Triton Times,28,5,12444
http://library.ucsd.edu/ark:/20775/bb1025116z,2011-04-14,"April 14, 2011",2011-04-14,UCSD Guardian,13,5,12996
http://library.ucsd.edu/ark:/20775/bb3755394v,2000-05-01,"May 1, 2000",2000-05-01,UCSD Guardian,27,11,21222
http://library.ucsd.edu/ark:/20775/bb03765226,1997-01-06,"January 6, 1997",1997-01-06,UCSD Guardian,36,2,18690
http://library.ucsd.edu/ark:/20775/bb52229811,1978-02-27,"February 27, 1978",1978-02-27,Triton Times,44,10,14088
http://library.ucsd.edu/ark:/20775/bb1605207r,1983-02-28,"February 28, 1983",1983-02-28,UCSD Guardian,57,2,21762
http://library.ucsd.edu/ark:/20775/bb1673460r,1996-04-11,"April 11, 1996",1996-04-11,UCSD Guardian,47,19,24405
http://library.ucsd.edu/ark:/20775/bb5222980h,1985-05-06,"May 6, 1985",1985-05-06,UCSD Guardian,24,21,19723
http://library.ucsd.edu/ark:/20775/bb93869686,2011-10-17,"October 17, 2011",2011-10-17,UCSD Guardian,11,5,18120
http://library.ucsd.edu/ark:/20775/bb06497248,2012-01-09,"January 9, 2012",2012-01-09,UCSD Guardian,8,13,12823
http://library.ucsd.edu/ark:/20775/bb0377002d,2013-06-06,"June 6, 2013",2013-06-06,UCSD Guardian,11,9,16788
http://library.ucsd.edu/ark:/20775/bb55984076,2003-10-20,"October 20, 2003",2003-10-20,UCSD Guardian,32,7,21689
http://library.ucsd.edu/ark:/20775/bb7168389r,2003-04-24,"April 24, 2003",2003-04-24,UCSD Guardian,55,4,21792
http://library.ucsd.edu/ark:/20775/bb4540506m,2011-02-22,"February 22, 2011",2011-02-22,UCSD Guardian,12,20,14489
http://library.ucsd.edu/ark:/20775/bb9898790j,1980-01-14,"January 14, 1980",1980-01-14,Daily Guardian,26,0,12531
http://library.ucsd.edu/ark:/20775/bb67248264,2008-10-06,"October 6, 2008",2008-10-06,UCSD Guardian,28,27,15816
http://library.ucsd.edu/ark:/20775/bb08203345,2009-01-20,"January 20, 2009",2009-01-20,UCSD Guardian,21,11,14890
http://library.ucsd.edu/ark:/20775/bb30386618,2006-01-26,"January 26, 2006",2006-01-26,UCSD Guardian,41,24,17391
http://library.ucsd.edu/ark:/20775/bb5154717g,1970-04-03,"April 3, 1970",1970-04-03,Triton Times,104,14,27171
http://library.ucsd.edu/ark:/20775/bb5666671r,1984-02-21,"February 21, 1984",1984-02-21,UCSD Guardian,21,6,22994
http://library.ucsd.edu/ark:/20775/bb3243440w,1978-06-09,"June 9, 1978",1978-06-09,Triton Times,55,6,26610
http://library.ucsd.edu/ark:/20775/bb1536943z,1972-03-28,"March 28, 1972",1972-03-28,Triton Times,33,4,15993
http://library.ucsd.edu/ark:/20775/bb74072973,1988-11-10,"November 10, 1988",1988-11-10,UCSD Guardian,46,1,20864
http://library.ucsd.edu/ark:/20775/bb5598408q,1977-01-24,"January 24, 1977",1977-01-24,Triton Times,18,10,12526
http://library.ucsd.edu/ark:/20775/bb3243441d,1977-02-03,"February 3, 1977",1977-02-03,Triton Times,40,0,10803
http://library.ucsd.edu/ark:/20775/bb06838169,2010-04-05,"April 5, 2010",2010-04-05,UCSD Guardian,119,34,18390
http://library.ucsd.edu/ark:/20775/bb8840759r,1976-11-24,"November 24, 1976",1976-11-24,Triton Times,32,7,10558
http://library.ucsd.edu/ark:/20775/bb8841249f,2014-02-20,"February 20, 2014",2014-02-20,UCSD Guardian,18,4,12882
http://library.ucsd.edu/ark:/20775/bb98987912,2002-02-19,"February 19, 2002",2002-02-19,UCSD Guardian,36,13,20030
http://library.ucsd.edu/ark:/20775/bb57349364,1987-10-19,"October 19, 1987",1987-10-19,UCSD Guardian,57,5,20829
http://library.ucsd.edu/ark:/20775/bb6144493v,1974-10-23,"October 23, 1974",1974-10-23,Triton Times,17,1,9886
http://library.ucsd.edu/ark:/20775/bb1536944g,1979-06-07,"June 7, 1979",1979-06-07,Daily Guardian,58,29,13008
http://library.ucsd.edu/ark:/20775/bb69977378,2001-02-26,"February 26, 2001",2001-02-26,UCSD Guardian,12,6,20473
http://library.ucsd.edu/ark:/20775/bb1502808c,1995-04-24,"April 24, 1995",1995-04-24,UCSD Guardian,26,17,23994
http://library.ucsd.edu/ark:/20775/bb0171738x,2001-11-26,"November 26, 2001",2001-11-26,UCSD Guardian,29,11,17796
http://library.ucsd.edu/ark:/20775/bb7680467c,2008-05-19,"May 19, 2008",2008-05-19,UCSD Guardian,6,5,12222
http://library.ucsd.edu/ark:/20775/bb24585777,2009-02-12,"February 12, 2009",2009-02-12,UCSD Guardian,0,0,15443
http://library.ucsd.edu/ark:/20775/bb88748929,1979-05-04,"May 4, 1979",1979-05-04,Guardian,53,11,16656
http://library.ucsd.edu/ark:/20775/bb15710729,1994-03-03,"March 3, 1994",1994-03-03,UCSD Guardian,39,30,25901
http://library.ucsd.edu/ark:/20775/bb52229832,2001-11-08,"November 8, 2001",2001-11-08,UCSD Guardian,68,16,23213
http://library.ucsd.edu/ark:/20775/bb84994610,1999-10-28,"October 28, 1999",1999-10-28,UCSD Guardian,65,6,24740
http://library.ucsd.edu/ark:/20775/bb69636083,2000-11-06,"November 6, 2000",2000-11-06,UCSD Guardian,83,19,26185
http://library.ucsd.edu/ark:/20775/bb7407296k,1986-10-27,"October 27, 1986",1986-10-27,UCSD Guardian,21,1,14571
http://library.ucsd.edu/ark:/20775/bb56666749,2001-04-23,"April 23, 2001",2001-04-23,UCSD Guardian,61,49,28713
http://library.ucsd.edu/ark:/20775/bb8806755n,2009-10-15,"October 15, 2009",2009-10-15,UCSD Guardian,31,5,17809
http://library.ucsd.edu/ark:/20775/bb1571071s,1976-11-22,"November 22, 1976",1976-11-22,Triton Times,16,9,9831
http://library.ucsd.edu/ark:/20775/bb1639327z,1972-02-08,"February 8, 1972",1972-02-08,Triton Times,30,6,13902
http://library.ucsd.edu/ark:/20775/bb32775755,1976-11-08,"November 8, 1976",1976-11-08,Triton Times,28,3,10729
http://library.ucsd.edu/ark:/20775/bb80900655,2012-04-12,"April 12, 2012",2012-04-12,UCSD Guardian,20,12,12927
http://library.ucsd.edu/ark:/20775/bb4745163x,1971-11-16,"November 16, 1971",1971-11-16,Triton Times,29,3,11773
http://library.ucsd.edu/ark:/20775/bb1639328g,1968-11-08,"November 8, 1968",1968-11-08,Triton Times,19,2,12916
http://library.ucsd.edu/ark:/20775/bb4130818q,1998-02-09,"February 9, 1998",1998-02-09,UCSD Guardian,36,8,19887
http://library.ucsd.edu/ark:/20775/bb5120595m,1982-04-05,"April 5, 1982",1982-04-05,UCSD Guardian,106,7,22606
http://library.ucsd.edu/ark:/20775/bb0956734x,1975-10-15,"October 15, 1975",1975-10-15,Triton Times,48,0,13543
http://library.ucsd.edu/ark:/20775/bb0171737d,1976-02-09,"February 9, 1976",1976-02-09,Triton Times,50,14,16812
http://library.ucsd.edu/ark:/20775/bb03765205,1985-02-04,"February 4, 1985",1985-02-04,UCSD Guardian,19,5,19548
http://library.ucsd.edu/ark:/20775/bb8362942d,1978-02-10,"February 10, 1978",1978-02-10,Triton Times,32,2,9716
http://library.ucsd.edu/ark:/20775/bb33118266,2011-04-25,"April 25, 2011",2011-04-25,UCSD Guardian,11,3,15909
http://library.ucsd.edu/ark:/20775/bb70661246,2008-02-28,"February 28, 2008",2008-02-28,UCSD Guardian,17,28,19151
http://library.ucsd.edu/ark:/20775/bb3687255m,2009-04-23,"April 23, 2009",2009-04-23,UCSD Guardian,15,11,14400
http://library.ucsd.edu/ark:/20775/bb51205964,1988-09-19,"September 19, 1988",1988-09-19,UCSD Guardian,62,16,34862
http://library.ucsd.edu/ark:/20775/bb51547180,1975-06-06,"June 6, 1975",1975-06-06,Triton Times,24,1,17380
http://library.ucsd.edu/ark:/20775/bb16393290,1994-05-09,"May 9, 1994",1994-05-09,UCSD Guardian,62,17,21390
http://library.ucsd.edu/ark:/20775/bb55984097,1974-04-16,"April 16, 1974",1974-04-16,Triton Times,30,6,14860
http://library.ucsd.edu/ark:/20775/bb97286238,2013-11-25,"December 2, 2013",2013-11-25,UCSD Guardian,12,11,11263
http://library.ucsd.edu/ark:/20775/bb1605205q,1998-02-02,"February 2, 1998",1998-02-02,UCSD Guardian,21,7,19096
http://library.ucsd.edu/ark:/20775/bb8499460g,1976-04-02,"April 2, 1976",1976-04-02,Triton Times,55,5,11229
http://library.ucsd.edu/ark:/20775/bb2356058c,1994-09-20,"September 20, 1994",1994-09-20,UCSD Guardian,40,10,41951
http://library.ucsd.edu/ark:/20775/bb8909144j,2008-01-07,"January 7, 2008",2008-01-07,UCSD Guardian,30,21,17805
http://library.ucsd.edu/ark:/20775/bb5325497z,2009-11-30,"November 30, 2009",2009-11-30,UCSD Guardian,32,6,15920
http://library.ucsd.edu/ark:/20775/bb1673462s,1988-04-07,"April 7, 1988",1988-04-07,UCSD Guardian,74,14,22388
http://library.ucsd.edu/ark:/20775/bb5222982j,1986-05-27,"May 27, 1986",1986-05-27,UCSD Guardian,23,7,16264
http://library.ucsd.edu/ark:/20775/bb3277574n,1977-10-31,"October 31, 1977",1977-10-31,Triton Times,23,3,13424
http://library.ucsd.edu/ark:/20775/bb5154716z,2004-02-02,"February 2, 2004",2004-02-02,UCSD Guardian,17,4,17843
http://library.ucsd.edu/ark:/20775/bb5734935m,1996-03-07,"March 7, 1996",1996-03-07,UCSD Guardian,23,5,19876
http://library.ucsd.edu/ark:/20775/bb1025115f,2010-01-07,"January 7, 2010",2010-01-07,UCSD Guardian,20,11,15334
http://library.ucsd.edu/ark:/20775/bb0956735f,1996-10-07,"October 7, 1996",1996-10-07,UCSD Guardian,25,22,21552
http://library.ucsd.edu/ark:/20775/bb2014885g,2011-04-07,"April 7, 2011",2011-04-07,UCSD Guardian,29,15,13343
http://library.ucsd.edu/ark:/20775/bb5496015p,1977-04-25,"April 25, 1977",1977-04-25,Triton Times,17,2,9778
http://library.ucsd.edu/ark:/20775/bb4437988g,2000-02-03,"February 3, 2000",2000-02-03,UCSD Guardian,61,6,20198
http://library.ucsd.edu/ark:/20775/bb6997738s,1983-11-28,"November 28, 1983",1983-11-28,UCSD Guardian,45,7,18375
http://library.ucsd.edu/ark:/20775/bb2117275w,2009-02-09,"February 9, 2009",2009-02-09,UCSD Guardian,1,0,15166
http://library.ucsd.edu/ark:/20775/bb41308197,2001-11-19,"November 19, 2001",2001-11-19,UCSD Guardian,36,39,22721
http://library.ucsd.edu/ark:/20775/bb2288283r,2013-11-18,"November 21, 2013",2013-11-18,UCSD Guardian,14,4,14480
http://library.ucsd.edu/ark:/20775/bb1536941x,1998-10-29,"October 29, 1998",1998-10-29,UCSD Guardian,68,10,27198
http://library.ucsd.edu/ark:/20775/bb3243442x,2000-11-27,"November 27, 2000",2000-11-27,UCSD Guardian,36,9,18583
http://library.ucsd.edu/ark:/20775/bb74072952,1977-10-07,"October 7, 1977",1977-10-07,Triton Times,39,7,12035
http://library.ucsd.edu/ark:/20775/bb30386639,1971-05-04,"May 4, 1971",1971-05-04,Triton Times,41,6,12055
http://library.ucsd.edu/ark:/20775/bb5154715f,1981-05-21,"May 21, 1981",1981-05-21,The Guardian,38,9,18061
http://library.ucsd.edu/ark:/20775/bb9182547k,2014-01-21,"January 21, 2014",2014-01-21,UCSD Guardian,15,4,12402
http://library.ucsd.edu/ark:/20775/bb6963607k,1974-02-05,"February 5, 1974",1974-02-05,Triton Times,43,16,14162
http://library.ucsd.edu/ark:/20775/bb26974851,2009-06-04,"June 4, 2009",2009-06-04,UCSD Guardian,40,14,31585
http://library.ucsd.edu/ark:/20775/bb9113797n,1979-01-24,"January 24, 1979",1979-01-24,Guardian,46,10,15527
http://library.ucsd.edu/ark:/20775/bb7441594x,2012-01-17,"January 17, 2012",2012-01-17,UCSD Guardian,16,2,12203
http://library.ucsd.edu/ark:/20775/bb1502809w,1989-11-20,"November 20, 1989",1989-11-20,UCSD Guardian,44,7,20012
http://library.ucsd.edu/ark:/20775/bb16052067,2001-05-24,"May 24, 2001",2001-05-24,UCSD Guardian,41,16,21270
http://library.ucsd.edu/ark:/20775/bb3243443f,2001-10-11,"October 11, 2001",2001-10-11,UCSD Guardian,94,14,21446
http://library.ucsd.edu/ark:/20775/bb84994652,2005-01-31,"January 31, 2005",2005-01-31,UCSD Guardian,16,5,14676
http://library.ucsd.edu/ark:/20775/bb69977399,1999-04-15,"April 15, 1999",1999-04-15,UCSD Guardian,28,8,15750
http://library.ucsd.edu/ark:/20775/bb15710708,1982-11-11,"November 11, 1982",1982-11-11,UCSD Guardian,61,14,24335
http://library.ucsd.edu/ark:/20775/bb52229853,1972-01-07,"January 7, 1972",1972-01-07,Triton Times,17,0,11693
http://library.ucsd.edu/ark:/20775/bb7100126t,1971-11-02,"November 2, 1971",1971-11-02,Triton Times,53,16,12581
http://library.ucsd.edu/ark:/20775/bb1400417c,1975-05-23,"May 23, 1975",1975-05-23,Triton Times,63,5,19348
http://library.ucsd.edu/ark:/20775/bb1536942f,1993-11-22,"November 22, 1993",1993-11-22,UCSD Guardian,44,15,21664
http://library.ucsd.edu/ark:/20775/bb54960166,1981-10-15,"October 15, 1981",1981-10-15,UCSD Guardian,72,17,17950
http://library.ucsd.edu/ark:/20775/bb4437987z,1995-10-23,"October 23, 1995",1995-10-23,UCSD Guardian,24,8,19364
http://library.ucsd.edu/ark:/20775/bb8840757q,1992-01-16,"January 16, 1992",1992-01-16,UCSD Guardian,48,17,20301
http://library.ucsd.edu/ark:/20775/bb0171736w,1980-04-29,"April 29, 1980",1980-04-29,Daily Guardian,35,5,9212
http://library.ucsd.edu/ark:/20775/bb56666728,1987-04-23,"April 23, 1987",1987-04-23,UCSD Guardian,17,10,15331
http://library.ucsd.edu/ark:/20775/bb6588669z,2014-01-30,"January 30, 2014",2014-01-30,UCSD Guardian,19,2,10994
http://library.ucsd.edu/ark:/20775/bb0547169x,1985-03-14,"March 14, 1985",1985-03-14,UCSD Guardian,43,16,24411
http://library.ucsd.edu/ark:/20775/bb84994631,1983-10-06,"October 6, 1983",1983-10-06,UCSD Guardian,43,0,16473
http://library.ucsd.edu/ark:/20775/bb44379890,1976-02-18,"February 18, 1976",1976-02-18,Triton Times,97,13,19643
http://library.ucsd.edu/ark:/20775/bb3038660r,1980-09-23,"September 23, 1980",1980-09-23,Daily Guardian,22,3,7488
http://library.ucsd.edu/ark:/20775/bb0956732w,1989-11-06,"November 6, 1989",1989-11-06,UCSD Guardian,16,9,20154
http://library.ucsd.edu/ark:/20775/bb5222984k,1971-05-07,"May 7, 1971",1971-05-07,Triton Times,35,1,10279
http://library.ucsd.edu/ark:/20775/bb4369729t,1979-10-12,"October 12, 1979",1979-10-12,Daily Guardian,65,10,14095
http://library.ucsd.edu/ark:/20775/bb1605203p,1985-04-08,"April 8, 1985",1985-04-08,UCSD Guardian,73,14,25553
http://library.ucsd.edu/ark:/20775/bb8874891s,2004-11-22,"November 22, 2004",2004-11-22,UCSD Guardian,32,10,23122
http://library.ucsd.edu/ark:/20775/bb9796891b,2014-03-31,"March 31, 2014",2014-03-31,UCSD Guardian,1,5,10719
http://library.ucsd.edu/ark:/20775/bb6144614d,2010-04-29,"April 29, 2010",2010-04-29,UCSD Guardian,11,18,14490
http://library.ucsd.edu/ark:/20775/bb0888468q,1979-05-23,"May 23, 1979",1979-05-23,Guardian,33,3,13079
http://library.ucsd.edu/ark:/20775/bb88407587,1978-10-06,"October 6, 1978",1978-10-06,Guardian,31,2,10691
http://library.ucsd.edu/ark:/20775/bb91137985,2003-02-18,"February 18, 2003",2003-02-18,UCSD Guardian,44,18,23897
http://library.ucsd.edu/ark:/20775/bb8431199n,1978-10-09,"October 9, 1978",1978-10-09,Guardian,36,14,12579
http://library.ucsd.edu/ark:/20775/bb0956733d,1971-12-03,"December 3, 1971",1971-12-03,Triton Times,99,12,20802
http://library.ucsd.edu/ark:/20775/bb13664147,2010-02-01,"February 1, 2010",2010-02-01,UCSD Guardian,26,7,12835
http://library.ucsd.edu/ark:/20775/bb8499462h,1980-10-08,"October 8, 1980",1980-10-08,Daily Guardian,49,2,11399
http://library.ucsd.edu/ark:/20775/bb5257112s,1997-09-23,"September 23, 1997",1997-09-23,UCSD Guardian,170,5,64004
http://library.ucsd.edu/ark:/20775/bb0342390v,1980-01-07,"January 7, 1980",1980-01-07,Daily Guardian,31,25,16102
http://library.ucsd.edu/ark:/20775/bb4369732p,1988-01-25,"January 25, 1988",1988-01-25,UCSD Guardian,29,9,18154
http://library.ucsd.edu/ark:/20775/bb16735847,2010-05-13,"May 13, 2010",2010-05-13,UCSD Guardian,40,6,19114
http://library.ucsd.edu/ark:/20775/bb78509895,1974-11-25,"November 25, 1974",1974-11-25,Triton Times,61,2,12352
http://library.ucsd.edu/ark:/20775/bb36871314,1978-03-10,"March 10, 1978",1978-03-10,Triton Times,39,6,12056
http://library.ucsd.edu/ark:/20775/bb06154265,1971-10-29,"October 29, 1971",1971-10-29,Triton Times,63,2,18488
http://library.ucsd.edu/ark:/20775/bb3755390s,2001-05-31,"May 31, 2001",2001-05-31,UCSD Guardian,107,45,26001
http://library.ucsd.edu/ark:/20775/bb5598896t,2014-05-08,"May 8, 2014",2014-05-08,UCSD Guardian,7,2,14460
http://library.ucsd.edu/ark:/20775/bb8158161p,1983-09-20,"September 20, 1983",1983-09-20,UCSD Guardian,47,9,34933
http://library.ucsd.edu/ark:/20775/bb0342391c,1992-11-19,"November 19, 1992",1992-11-19,UCSD Guardian,76,10,20424
http://library.ucsd.edu/ark:/20775/bb09226005,1990-04-23,"April 23, 1990",1990-04-23,UCSD Guardian,43,21,28440
http://library.ucsd.edu/ark:/20775/bb25267121,2006-04-03,"April 3, 2006",2006-04-03,UCSD Guardian,54,13,24083
http://library.ucsd.edu/ark:/20775/bb5564280r,1980-02-27,"February 27, 1980",1980-02-27,Daily Guardian,31,0,11511
http://library.ucsd.edu/ark:/20775/bb0137609h,1994-06-02,"June 2, 1994",1994-06-02,UCSD Guardian,44,26,27237
http://library.ucsd.edu/ark:/20775/bb8738371c,1991-04-11,"April 11, 1991",1991-04-11,UCSD Guardian,62,51,21711
http://library.ucsd.edu/ark:/20775/bb0103485m,1979-11-06,"November 6, 1979",1979-11-06,Daily Guardian,21,0,8588
http://library.ucsd.edu/ark:/20775/bb2526711h,1977-10-12,"October 12, 1977",1977-10-12,Triton Times,16,3,9936
http://library.ucsd.edu/ark:/20775/bb51205901,1998-10-26,"October 26, 1998",1998-10-26,UCSD Guardian,64,32,30492
http://library.ucsd.edu/ark:/20775/bb8567719f,1976-04-19,"April 19, 1976",1976-04-19,Triton Times,19,4,12834
http://library.ucsd.edu/ark:/20775/bb6588181j,1996-11-21,"November 21, 1996",1996-11-21,UCSD Guardian,37,17,22137
http://library.ucsd.edu/ark:/20775/bb3243438j,1995-06-08,"June 8, 1995",1995-06-08,UCSD Guardian,38,17,24243
http://library.ucsd.edu/ark:/20775/bb8738370v,1974-11-15,"November 15, 1974",1974-11-15,Triton Times,28,2,13416
http://library.ucsd.edu/ark:/20775/bb3550614k,1973-04-10,"April 10, 1973",1973-04-10,Triton Times,23,2,10671
http://library.ucsd.edu/ark:/20775/bb94892302,1972-10-03,"October 3, 1972",1972-10-03,Triton Times,19,3,18057
http://library.ucsd.edu/ark:/20775/bb81581626,1976-11-15,"November 15, 1976",1976-11-15,Triton Times,13,0,12141
http://library.ucsd.edu/ark:/20775/bb43697336,1978-10-13,"October 13, 1978",1978-10-13,Guardian,49,5,14899
http://library.ucsd.edu/ark:/20775/bb7850986m,1980-05-12,"May 12, 1980",1980-05-12,Daily Guardian,14,3,14357
http://library.ucsd.edu/ark:/20775/bb59397072,1984-10-01,"October 1, 1984",1984-10-01,UCSD Guardian,42,7,20995
http://library.ucsd.edu/ark:/20775/bb74074242,2008-02-04,"February 4, 2008",2008-02-04,UCSD Guardian,43,6,19985
http://library.ucsd.edu/ark:/20775/bb8567718x,1976-02-06,"February 6, 1976",1976-02-06,Triton Times,17,1,4988
http://library.ucsd.edu/ark:/20775/bb1639330t,1980-01-08,"January 8, 1980",1980-01-08,Daily Guardian,16,4,9456
http://library.ucsd.edu/ark:/20775/bb37553919,2002-05-23,"May 23, 2002",2002-05-23,UCSD Guardian,31,18,22332
http://library.ucsd.edu/ark:/20775/bb52571139,2000-02-22,"February 22, 2000",2000-02-22,UCSD Guardian,56,18,21276
http://library.ucsd.edu/ark:/20775/bb28338774,2002-01-22,"January 22, 2002",2002-01-22,UCSD Guardian,15,13,16619
http://library.ucsd.edu/ark:/20775/bb5939706j,2004-04-29,"April 29, 2004",2004-04-29,UCSD Guardian,40,13,23749
http://library.ucsd.edu/ark:/20775/bb65881843,2003-02-27,"February 27, 2003",2003-02-27,UCSD Guardian,55,13,28693
http://library.ucsd.edu/ark:/20775/bb7851473r,2012-12-03,"December 3, 2012",2012-12-03,UCSD Guardian,12,4,13329
http://library.ucsd.edu/ark:/20775/bb4711029v,1984-10-04,"October 4, 1984",1984-10-04,UCSD Guardian,13,14,19302
http://library.ucsd.edu/ark:/20775/bb55642818,1986-10-06,"October 6, 1986",1986-10-06,UCSD Guardian,21,15,16015
http://library.ucsd.edu/ark:/20775/bb30391420,2012-11-05,"November 5, 2012",2012-11-05,UCSD Guardian,27,9,13510
http://library.ucsd.edu/ark:/20775/bb9728267g,2011-02-03,"February 3, 2011",2011-02-03,UCSD Guardian,16,43,12981
http://library.ucsd.edu/ark:/20775/bb36871335,1996-02-29,"February 29, 1996",1996-02-29,UCSD Guardian,58,15,24438
http://library.ucsd.edu/ark:/20775/bb06154286,1998-03-05,"March 5, 1998",1998-03-05,UCSD Guardian,83,25,24194
http://library.ucsd.edu/ark:/20775/bb5257110r,1979-03-16,"March 16, 1979",1979-03-16,Guardian,38,6,17439
http://library.ucsd.edu/ark:/20775/bb4949943w,1975-01-27,"January 27, 1975",1975-01-27,Triton Times,26,1,6568
http://library.ucsd.edu/ark:/20775/bb5427886x,2008-10-30,"October 30, 2008",2008-10-30,UCSD Guardian,11,17,16306
http://library.ucsd.edu/ark:/20775/bb0342392w,1971-04-27,"April 27, 1971",1971-04-27,Triton Times,47,8,12018
http://library.ucsd.edu/ark:/20775/bb78509874,2001-03-08,"March 8, 2001",2001-03-08,UCSD Guardian,52,6,19528
