Object Unique ID,Begin date,Date:creation,End date,Title,he_counts,she_counts,word_counts
http://library.ucsd.edu/ark:/20775/bb50523071,1984-11-06,"November 6-19, 1984",1984-11-19,The New Indicator,9,6,7638
http://library.ucsd.edu/ark:/20775/bb4506227q,2005-10-01,October 2005,2005-10-31,California Review,28,14,14732
http://library.ucsd.edu/ark:/20775/bb83287891,1984-05-02,"May 2-15, 1984",1984-05-15,The New Indicator,27,2,15832
http://library.ucsd.edu/ark:/20775/bb58372991,2003-11-04,"November 4, 2003",2003-11-04,California Review,49,0,14894
http://library.ucsd.edu/ark:/20775/bb10590986,1984-06-01,June 1984,1984-06-30,California Review,49,9,17696
http://library.ucsd.edu/ark:/20775/bb0274106b,1989-02-01,"February 1-14, 1989",1989-02-14,The New Indicator,6,10,8828
http://library.ucsd.edu/ark:/20775/bb7782711c,1988-01-20,"January 20, 1988",1988-01-20,Revellations,14,2,4928
http://library.ucsd.edu/ark:/20775/bb49157902,1978-05-16,"May 16-29, 1978",1978-05-29,The New Indicator,37,2,12626
http://library.ucsd.edu/ark:/20775/bb0001070k,1972-01-12,"January 12, 1972",1972-01-12,Dimension,8,0,5822
http://library.ucsd.edu/ark:/20775/bb9147910v,1981-12-02,"December 2, 1981-January 4, 1982",1982-01-04,The New Indicator,16,1,9282
http://library.ucsd.edu/ark:/20775/bb07177983,1983-04-19,"April 19-May 2, 1983",1983-05-02,The New Indicator,47,9,23292
http://library.ucsd.edu/ark:/20775/bb16393070,1992-02-01,February 1992,1992-02-28,Revellations,1,8,2234
http://library.ucsd.edu/ark:/20775/bb9830507b,1982-05-11,"May 11-23, 1982",1982-05-23,The New Indicator,23,0,11564
http://library.ucsd.edu/ark:/20775/bb7509678m,1991-01-30,"January 30-February 5, 1991",1991-02-05,The New Indicator,6,1,6485
http://library.ucsd.edu/ark:/20775/bb0171716x,1969-02-26,"February 26, 1969",1969-02-26,The Indicator,36,1,13024
http://library.ucsd.edu/ark:/20775/bb45744906,1977-09-28,"September 28, 1977",1977-09-28,The New Indicator,20,0,8952
http://library.ucsd.edu/ark:/20775/bb22877775,1968-04-24,"April 24, 1968",1968-04-24,The Indicator,86,15,18276
http://library.ucsd.edu/ark:/20775/bb80216198,1991-10-16,"October 16-28, 1991",1991-10-28,The New Indicator,2,8,3997
http://library.ucsd.edu/ark:/20775/bb39260201,1994-03-01,Spring 1994,1994-05-31,Revellations,0,8,3842
http://library.ucsd.edu/ark:/20775/bb3379936q,1983-04-05,"April 5-18, 1983",1983-04-18,The New Indicator,55,28,28255
http://library.ucsd.edu/ark:/20775/bb43014469,2001-11-01,November 2001,2001-11-30,The New Indicator,20,4,23318
http://library.ucsd.edu/ark:/20775/bb0717797k,1987-11-13,"November 13, 1987",1987-11-13,Revellations,15,3,5152
http://library.ucsd.edu/ark:/20775/bb1912349b,1965-05-19,"May 19, 1965",1965-05-19,Sandscript,0,1,3494
http://library.ucsd.edu/ark:/20775/bb0239978w,1981-03-31,"March 31-April 14, 1981",1981-04-14,The New Indicator,21,7,10795
http://library.ucsd.edu/ark:/20775/bb0581277v,1980-10-07,"October 7-20, 1980",1980-10-20,The New Indicator,101,13,20979
http://library.ucsd.edu/ark:/20775/bb45062287,1992-11-01,November-December 1992,1992-12-31,Momentum,20,0,12350
http://library.ucsd.edu/ark:/20775/bb3652979k,1989-04-26,"April 26, 1989",1989-04-26,Revellations,4,5,5217
http://library.ucsd.edu/ark:/20775/bb9216166k,2004-03-01,March 2004,2004-03-31,The New Indicator,31,4,15297
http://library.ucsd.edu/ark:/20775/bb9284429c,1976-02-17,"February 17, 1976",1976-02-17,The New Indicator,22,4,19031
http://library.ucsd.edu/ark:/20775/bb3516461h,1978-06-12,"June 12, 1978",1978-06-12,The New Indicator,40,3,18639
http://library.ucsd.edu/ark:/20775/bb6349248w,1972-02-08,"between February 8, 1972 and December 31, 1972",1972-12-31,Crazy Times,56,7,27287
http://library.ucsd.edu/ark:/20775/bb14004008,1982-10-05,"October 5-18, 1982",1982-10-18,The New Indicator,14,4,5684
http://library.ucsd.edu/ark:/20775/bb9830506t,1992-04-23,"April 23, 1992",1992-04-23,The New Indicator,24,22,15377
http://library.ucsd.edu/ark:/20775/bb7748577f,1987-05-22,"May 22, 1987",1987-05-22,Revellations,28,0,5361
http://library.ucsd.edu/ark:/20775/bb2458431r,1973-10-16,"October 16, 1973",1973-10-16,Prensa Popular,18,8,21354
http://library.ucsd.edu/ark:/20775/bb5769039v,1983-05-31,"May 31-June 13, 1983",1983-06-13,The New Indicator,24,8,29002
http://library.ucsd.edu/ark:/20775/bb00693287,1965-10-29,"October 29, 1965",1965-10-29,Sandscript,9,1,8171
http://library.ucsd.edu/ark:/20775/bb7270760b,1990-02-28,"February 28-March 13, 1990",1990-03-13,The New Indicator,13,3,16250
http://library.ucsd.edu/ark:/20775/bb1912348t,1990-02-01,"February 1-14, 1990",1990-02-14,The New Indicator,15,6,10693
http://library.ucsd.edu/ark:/20775/bb5666649f,1986-12-01,December 1986,1986-12-31,Revellations,25,0,6498
http://library.ucsd.edu/ark:/20775/bb0239979d,2002-06-01,June 2002,2002-06-30,The New Indicator,42,33,22140
http://library.ucsd.edu/ark:/20775/bb7782712w,1984-06-01,June 1984,1984-06-30,People's Voice,47,9,18255
http://library.ucsd.edu/ark:/20775/bb8021618r,1991-03-18,"March 18-April 5, 1991",1991-04-05,The New Indicator,20,9,17125
http://library.ucsd.edu/ark:/20775/bb73048866,1985-02-19,"February 19-March 4, 1985",1985-03-04,The New Indicator,47,4,19065
http://library.ucsd.edu/ark:/20775/bb15027904,1967-04-21,"April 21, 1967",1967-04-21,The Indicator,26,0,5591
http://library.ucsd.edu/ark:/20775/bb05130177,1984-04-03,"April 3-16, 1984",1984-04-16,The New Indicator,15,6,18009
http://library.ucsd.edu/ark:/20775/bb5495996p,1990-10-01,October 1990,1990-10-31,California Review,21,9,14324
http://library.ucsd.edu/ark:/20775/bb7851447c,1969-02-13,"February 13, 1969",1969-02-13,The Indicator,13,0,10800
http://library.ucsd.edu/ark:/20775/bb39947572,1968-10-09,"October 09, 1968",1968-10-09,The Indicator,33,3,12162
http://library.ucsd.edu/ark:/20775/bb28338596,2008-11-01,November 2008,2008-11-30,California Review,33,9,8659
http://library.ucsd.edu/ark:/20775/bb3209291w,1987-01-30,"January 30, 1987",1987-01-30,Revellations,14,10,4788
http://library.ucsd.edu/ark:/20775/bb17416973,1981-12-01,Winter 1981,1981-02-28,Revellations,11,1,3683
http://library.ucsd.edu/ark:/20775/bb74414086,1981-06-01,June 1981,1981-06-30,The New Indicator,1,0,696
http://library.ucsd.edu/ark:/20775/bb2833858p,1981-03-01,Spring 1981,1981-05-31,Revellations,4,1,2402
http://library.ucsd.edu/ark:/20775/bb69635870,1990-01-01,January-February 1990,1990-02-28,California Review,52,14,14796
http://library.ucsd.edu/ark:/20775/bb0274108c,1992-11-01,November 1992,1992-11-30,Revellations,0,1,2003
http://library.ucsd.edu/ark:/20775/bb2629078g,1980-03-01,Spring 1980?,1980-05-31,Revellations,5,6,4624
http://library.ucsd.edu/ark:/20775/bb74755407,1983-06-14,"June 14-September 26, 1983",1983-09-26,The New Indicator,41,11,23195
http://library.ucsd.edu/ark:/20775/bb4301447t,1982-04-13,"April 13-26, 1982",1982-04-26,The New Indicator,11,4,16521
http://library.ucsd.edu/ark:/20775/bb9932898q,1983-03-01,Spring 1983,1983-05-31,Revellations,4,2,1903
http://library.ucsd.edu/ark:/20775/bb5461869j,1991-11-27,"November 27, 1991",1991-11-27,Revellations,1,0,2182
http://library.ucsd.edu/ark:/20775/bb50523050,1984-11-01,November/December 1984,1984-12-31,People's Voice,26,0,12750
http://library.ucsd.edu/ark:/20775/bb24242972,1989-11-01,November-December 1989,1989-12-31,California Review,30,7,15914
http://library.ucsd.edu/ark:/20775/bb0035197d,1966-02-11,"February 11, 1966",1966-02-11,Sandscript,19,1,9858
http://library.ucsd.edu/ark:/20775/bb51205723,1977-02-24,"February 24-March 8, 1977",1977-03-08,The New Indicator,17,2,14805
http://library.ucsd.edu/ark:/20775/bb0342372x,1987-05-12,"May 12-25, 1987",1987-05-25,The New Indicator,16,2,13796
http://library.ucsd.edu/ark:/20775/bb58031679,1985-03-01,March 1985,1985-03-31,People's Voice,49,1,21407
http://library.ucsd.edu/ark:/20775/bb83629161,1990-04-05,"April 5, 1990",1990-04-05,Revellations,0,0,1220
http://library.ucsd.edu/ark:/20775/bb7919227n,1976-12-01,December 1976,1976-12-31,The New Indicator,9,11,8748
http://library.ucsd.edu/ark:/20775/bb0035200w,1983-06-01,June 1983,1983-06-30,People's Voice,38,13,25057
http://library.ucsd.edu/ark:/20775/bb89089986,1978-01-09,"January 9-22, 1978",1978-01-22,The New Indicator,36,0,10958
http://library.ucsd.edu/ark:/20775/bb3209292d,1974-09-11,"September 11, 1974",1974-09-11,Prensa Popular,19,1,17595
http://library.ucsd.edu/ark:/20775/bb0513016q,2003-03-01,March 2003,2003-03-31,The New Indicator,10,0,18914
http://library.ucsd.edu/ark:/20775/bb1332137m,1990-11-28,"November 28-January, 1990-91",1991-01-31,The New Indicator,29,10,17496
http://library.ucsd.edu/ark:/20775/bb02399807,1986-01-28,"January 28-February 10, 1986",1986-02-10,The New Indicator,43,10,18720
http://library.ucsd.edu/ark:/20775/bb90113897,1990-10-08,"October 8, 1990",1990-10-08,Revellations,4,3,3946
http://library.ucsd.edu/ark:/20775/bb0956711d,2004-11-01,November 2004,2004-11-30,California Review,58,39,22497
http://library.ucsd.edu/ark:/20775/bb6315120j,1967-04-07,"April 7, 1967",1967-04-07,The Indicator,25,1,9395
http://library.ucsd.edu/ark:/20775/bb56666508,1988-04-19,"April 19-May 3, 1988",1988-05-03,The New Indicator,40,10,17600
http://library.ucsd.edu/ark:/20775/bb39260196,1978-10-23,"October 23, 1978",1978-10-23,People's Voice,50,0,12314
http://library.ucsd.edu/ark:/20775/bb19123505,1985-10-29,"October 29-November 11, 1985",1985-11-11,The New Indicator,12,6,11874
http://library.ucsd.edu/ark:/20775/bb7100108w,1991-02-13,"February 13-27, 1991",1991-02-27,The New Indicator,1,0,7389
http://library.ucsd.edu/ark:/20775/bb0956710w,1981-09-01,Fall 1981,1981-11-30,Revellations,16,8,3859
http://library.ucsd.edu/ark:/20775/bb9967029g,1985-09-18,"September 18, 1985",1985-09-18,The University Report,15,9,19332
http://library.ucsd.edu/ark:/20775/bb44379670,1965-12-03,"December 3, 1965",1965-12-03,Sandscript,15,2,9581
http://library.ucsd.edu/ark:/20775/bb0410628b,2005-09-01,September 2005,2005-09-30,California Review,0,0,1013
http://library.ucsd.edu/ark:/20775/bb86700880,1984-10-09,"October 9-22, 1984",1984-10-22,The New Indicator,30,10,15465
http://library.ucsd.edu/ark:/20775/bb7339020t,1986-11-18,"November 18, December 1, 1986",1986-12-01,The New Indicator,32,2,17292
http://library.ucsd.edu/ark:/20775/bb65885041,1992-03-01,March 1992,1992-03-31,California Review,25,2,8288
http://library.ucsd.edu/ark:/20775/bb40284081,1969-01-15,"January 15, 1969",1969-01-15,The Indicator,45,2,12772
http://library.ucsd.edu/ark:/20775/bb42673227,1988-05-01,May 1988,1988-05-31,California Review,31,2,10477
http://library.ucsd.edu/ark:/20775/bb2970380c,1966-03-10,"March 10, 1966",1966-03-10,The Revelle Times,15,3,8278
http://library.ucsd.edu/ark:/20775/bb8089879n,1976-05-04,"May 4-11, 1976",1976-05-11,The New Indicator,44,10,30843
http://library.ucsd.edu/ark:/20775/bb43355760,1986-04-01,"April 1-14, 1986",1986-04-14,The New Indicator,23,5,5903
http://library.ucsd.edu/ark:/20775/bb8362917j,1980-03-01,March 1980,1980-03-31,People's Voice,72,25,23983
http://library.ucsd.edu/ark:/20775/bb7475541r,1969-04-09,"April 9, 1969",1969-04-09,The Indicator,44,0,8843
http://library.ucsd.edu/ark:/20775/bb98646371,1974-04-01,"April 1-15, 1974",1974-04-15,North Star,38,7,21114
http://library.ucsd.edu/ark:/20775/bb52229612,1985-10-01,October 1985,1985-10-31,People's Voice,31,12,11448
http://library.ucsd.edu/ark:/20775/bb28338575,2001-06-01,June 2001,2001-06-30,The New Indicator,10,2,16336
http://library.ucsd.edu/ark:/20775/bb7339021b,1979-09-01,September 1979,1979-09-30,People's Voice,40,8,13787
http://library.ucsd.edu/ark:/20775/bb3584717c,1989-04-19,"April 19-May 8, 1989",1989-05-08,The New Indicator,68,87,12340
http://library.ucsd.edu/ark:/20775/bb7714447r,1980-04-29,"April 29-May12, 1980",1980-05-12,The New Indicator,41,7,20097
http://library.ucsd.edu/ark:/20775/bb2629076f,1979-03-06,"March 6-19, 1979",1979-03-19,The New Indicator,62,2,12394
http://library.ucsd.edu/ark:/20775/bb5154697w,2003-12-01,December 2003,2003-12-31,California Review,22,0,12183
http://library.ucsd.edu/ark:/20775/bb0274109w,1979-10-09,"October 9-12, 1979",1979-10-12,The New Indicator,12,15,13034
http://library.ucsd.edu/ark:/20775/bb40625409,1988-01-04,"January 4-18, 1988",1988-01-18,The New Indicator,18,7,10787
http://library.ucsd.edu/ark:/20775/bb25949515,1991-04-16,"April 16-30, 1991",1991-04-30,The New Indicator,12,1,19397
http://library.ucsd.edu/ark:/20775/bb3584718w,1970-11-09,"November 9, 1970",1970-11-09,Third World,3,12,2134
http://library.ucsd.edu/ark:/20775/bb2117128k,1974-01-29,"January 29, 1974",1974-01-29,Prensa Popular,28,8,17787
http://library.ucsd.edu/ark:/20775/bb2697682c,1994-05-01,May 1994,1994-05-31,California Review,22,1,19375
http://library.ucsd.edu/ark:/20775/bb8499437n,1984-05-15,"May 15-29, 1984",1984-05-29,The New Indicator,51,3,13934
http://library.ucsd.edu/ark:/20775/bb8738350w,1992-02-01,February 1992,1992-02-28,People's Voice,132,20,19246
http://library.ucsd.edu/ark:/20775/bb5564260s,1989-05-01,May 1989,1989-05-31,California Review,18,33,13647
http://library.ucsd.edu/ark:/20775/bb90113876,1981-10-20,"October 20-November 2, 1981",1981-11-02,The New Indicator,28,7,14653
http://library.ucsd.edu/ark:/20775/bb8670087g,1982-05-25,"May 25-June 7, 1982",1982-06-07,The New Indicator,4,2,12753
http://library.ucsd.edu/ark:/20775/bb3209290c,1975-07-01,July/August 1975,1975-08-31,Prensa Popular,41,15,27539
http://library.ucsd.edu/ark:/20775/bb8738351d,1986-11-21,"November 21, 1986",1986-11-21,Revellations,6,8,6739
http://library.ucsd.edu/ark:/20775/bb2629077z,1982-03-01,Spring 1982,1982-05-31,Revellations,1,1,3945
http://library.ucsd.edu/ark:/20775/bb8977256b,1985-10-09,"October 9, 1985",1985-10-09,The University Report,45,13,16840
http://library.ucsd.edu/ark:/20775/bb2424296j,1975-01-01,January/February 1975,1975-02-28,Prensa Popular,7,4,27432
http://library.ucsd.edu/ark:/20775/bb2765600v,1986-12-02,"December 2-January 5, 1987",1987-01-05,The New Indicator,37,5,15347
http://library.ucsd.edu/ark:/20775/bb13321363,1966-11-11,"November 11, 1966",1966-11-11,The Indicator,28,1,12655
http://library.ucsd.edu/ark:/20775/bb0342371d,1987-10-01,October 1987,1987-10-31,California Review,43,4,21397
http://library.ucsd.edu/ark:/20775/bb0342370w,1975-11-25,"November 25, 1975",1975-11-25,Natty Dread,40,2,19378
http://library.ucsd.edu/ark:/20775/bb21171293,1991-03-01,March 1991,1991-03-31,California Review,11,4,11662
http://library.ucsd.edu/ark:/20775/bb93868216,1965-05-05,"May 5, 1965",1965-05-05,Sandscript,0,0,2351
http://library.ucsd.edu/ark:/20775/bb9967027f,1986-04-15,"April 15-28, 1986",1986-04-28,The New Indicator,21,4,11521
http://library.ucsd.edu/ark:/20775/bb0376497q,2002-05-01,May 2002,2002-05-31,California Review,60,21,20293
http://library.ucsd.edu/ark:/20775/bb5803169b,1992-03-01,March 1992,1992-03-31,Revellations,0,0,1529
http://library.ucsd.edu/ark:/20775/bb8567697t,1985-01-22,"January 22-February 4, 1985",1985-02-04,The New Indicator,33,15,16521
http://library.ucsd.edu/ark:/20775/bb8908999q,1990-03-01,March 1990,1990-03-31,California Review,27,8,13064
http://library.ucsd.edu/ark:/20775/bb7065978v,1986-03-01,March 1986,1986-03-31,People's Voice,51,17,15107
http://library.ucsd.edu/ark:/20775/bb5291697h,1969-10-01,"October 01, 1969",1969-10-01,The Indicator,10,0,8366
http://library.ucsd.edu/ark:/20775/bb04788876,1966-06-07,"June 7, 1966",1966-06-07,Sandscript,3,0,3570
http://library.ucsd.edu/ark:/20775/bb7885446n,1993-11-01,November 1993,1993-11-30,California Review,69,0,13902
http://library.ucsd.edu/ark:/20775/bb5154696c,1978-05-08,"May 8, 1978",1978-05-08,People's Voice,9,7,9552
http://library.ucsd.edu/ark:/20775/bb5803168t,1979-05-29,"May 29-June 11, 1979",1979-06-11,The New Indicator,37,0,23571
http://library.ucsd.edu/ark:/20775/bb66564191,1990-03-08,"March 8, 1990",1990-03-08,Revellations,3,5,5072
http://library.ucsd.edu/ark:/20775/bb92502992,1990-05-01,"Early May, 1990",1990-05-10,The New Indicator,21,6,12273
http://library.ucsd.edu/ark:/20775/bb6246857z,1985-03-01,March 1985,1985-03-31,California Review,56,6,21411
http://library.ucsd.edu/ark:/20775/bb5154695v,1985-06-01,June 1985,1985-06-30,People's Voice,23,4,15737
http://library.ucsd.edu/ark:/20775/bb9728119n,1990-05-01,May 1990,1990-05-31,California Review,17,9,9735
http://library.ucsd.edu/ark:/20775/bb3960148m,1984-02-01,February 1984,1984-02-28,California Review,52,12,20494
http://library.ucsd.edu/ark:/20775/bb8840740m,1985-02-05,"February 5-18, 1985",1985-02-18,The New Indicator,45,15,20275
http://library.ucsd.edu/ark:/20775/bb8977257v,1990-10-03,"October 3-16, 1990",1990-10-16,The New Indicator,16,0,14343
http://library.ucsd.edu/ark:/20775/bb7065977b,1983-10-11,"October 11-24, 1983",1983-10-24,The New Indicator,36,16,14034
http://library.ucsd.edu/ark:/20775/bb39601494,1990-02-25,"February 25, 1990",1990-02-25,The New Indicator,2,2,3003
http://library.ucsd.edu/ark:/20775/bb85335695,1993-01-01,January 1993,1993-01-31,Revellations,0,0,1930
http://library.ucsd.edu/ark:/20775/bb12980095,1985-10-16,"October 16, 1985",1985-10-16,The University Report,28,6,15474
http://library.ucsd.edu/ark:/20775/bb79192264,1976-03-01,March 1976,1976-03-31,Ujima,23,2,10671
http://library.ucsd.edu/ark:/20775/bb90796497,1983-01-01,January 1983,1983-01-31,People's Voice,54,4,18645
http://library.ucsd.edu/ark:/20775/bb32434172,1978-03-01,March 1978,1978-03-31,Revellations,2,1,2689
http://library.ucsd.edu/ark:/20775/bb0035198x,1982-09-01,September 1982,1982-09-30,California Review,55,10,22524
http://library.ucsd.edu/ark:/20775/bb2151261c,1976-03-08,"March 8-29, 1976",1976-03-29,The New Indicator,40,0,10386
http://library.ucsd.edu/ark:/20775/bb2867989w,1965-01-01,circa 1970,1975-01-01,The Indicator,14,8,9181
http://library.ucsd.edu/ark:/20775/bb1741698m,1989-01-19,"January 19, 1989",1989-01-19,Revellations,11,11,6090
http://library.ucsd.edu/ark:/20775/bb6417508p,2001-09-01,Fall 2001,2001-11-30,California Review,46,20,13687
http://library.ucsd.edu/ark:/20775/bb7065976t,1991-05-01,May 1991,1991-05-31,Revellations,0,0,2533
http://library.ucsd.edu/ark:/20775/bb9250300h,1990-11-05,"November 5, 1990",1990-11-05,Revellations,9,2,5049
http://library.ucsd.edu/ark:/20775/bb99328976,1988-04-11,"Aprill 11, 1988",1988-04-11,The New Indicator,4,0,2914
http://library.ucsd.edu/ark:/20775/bb6963588h,1980-01-08,"January 8-21, 1980",1980-01-21,The New Indicator,26,3,17242
http://library.ucsd.edu/ark:/20775/bb0035199f,1971-05-07,"May 7, 1971",1971-05-07,Third World,19,3,8733
http://library.ucsd.edu/ark:/20775/bb6758807g,1986-11-07,"November 7, 1986",1986-11-07,Revellations,5,17,6583
http://library.ucsd.edu/ark:/20775/bb66564170,1986-02-11,"February 11-24, 1986",1986-02-24,The New Indicator,13,3,11316
http://library.ucsd.edu/ark:/20775/bb15027925,1965-11-12,"November 12, 1965",1965-11-12,Sandscript,9,0,5722
http://library.ucsd.edu/ark:/20775/bb64175096,1990-03-01,Spring 1990,1990-05-31,The New Indicator,22,1,4021
http://library.ucsd.edu/ark:/20775/bb5803166s,1976-11-17,"November 17-30, 1976",1976-11-30,The New Indicator,48,6,17845
http://library.ucsd.edu/ark:/20775/bb55983884,1981-05-12,"May 12-25, 1981",1981-05-25,The New Indicator,28,0,11950
http://library.ucsd.edu/ark:/20775/bb4437968h,1993-03-01,March 1993,1993-03-31,The New Indicator,64,31,34201
http://library.ucsd.edu/ark:/20775/bb6246855x,1991-10-02,"October 2-15, 1991",1991-10-15,The New Indicator,31,15,25110
http://library.ucsd.edu/ark:/20775/bb2151260v,1976-05-25,"May 25, 1976",1976-05-25,The New Indicator,31,3,17544
http://library.ucsd.edu/ark:/20775/bb27997312,1993-11-01,November 1993,1993-11-30,Revellations,2,0,3089
http://library.ucsd.edu/ark:/20775/bb2048869c,1983-03-15,"March 15-April 4, 1983",1983-04-04,The New Indicator,15,8,14730
http://library.ucsd.edu/ark:/20775/bb91479091,1979-09-01,Fall 1979?,1979-11-30,Revellations,7,5,5719
http://library.ucsd.edu/ark:/20775/bb1571046x,1983-01-04,"January 4-17, 1983",1983-01-17,The New Indicator,50,8,28528
http://library.ucsd.edu/ark:/20775/bb30045098,2004-09-01,September 2004,2004-09-30,California Review,55,8,13514
http://library.ucsd.edu/ark:/20775/bb2014739p,1980-09-01,Fall 1980,1980-11-30,Revellations,10,1,3757
http://library.ucsd.edu/ark:/20775/bb37553690,1985-04-09,"April 9-22, 1985",1985-04-22,The New Indicator,7,7,11277
http://library.ucsd.edu/ark:/20775/bb9591599c,1986-06-01,Summer 1986,1986-08-31,The New Indicator,32,2,32730
http://library.ucsd.edu/ark:/20775/bb9079648q,1980-09-23,"September 23-October 6, 1980",1980-10-06,The New Indicator,26,6,24552
http://library.ucsd.edu/ark:/20775/bb03764987,1979-05-01,"May 1-14, 1979",1979-05-14,The New Indicator,34,1,14665
http://library.ucsd.edu/ark:/20775/bb2048868v,1983-03-01,Spring 1983,1983-05-31,Revellations,3,0,4415
http://library.ucsd.edu/ark:/20775/bb2321917r,1990-11-01,November-December 1990,1990-12-31,California Review,19,4,12635
http://library.ucsd.edu/ark:/20775/bb3755368g,1985-01-01,January-February 1985,1985-02-28,California Review,92,12,19658
http://library.ucsd.edu/ark:/20775/bb30389823,1993-01-01,January 1993,1993-01-31,California Review,37,10,12634
http://library.ucsd.edu/ark:/20775/bb9352689j,1965-02-17,"February 17, 1965",1965-02-17,Sandscript,33,2,12567
http://library.ucsd.edu/ark:/20775/bb9045519j,2004-02-01,February 2004,2004-02-28,The New Indicator,14,11,11128
http://library.ucsd.edu/ark:/20775/bb44379691,1965-03-26,"March 26, 1965",1965-03-26,Sandscript,4,0,2285
http://library.ucsd.edu/ark:/20775/bb0990838g,1977-12-01,December 1977,1977-12-31,The New Indicator,16,0,6713
http://library.ucsd.edu/ark:/20775/bb7100106v,1982-06-08,"June 8-September 1, 1982",1982-09-01,The New Indicator,23,1,14777
http://library.ucsd.edu/ark:/20775/bb8158137b,1993-04-01,April 1993,1993-04-30,The New Indicator,113,37,40601
http://library.ucsd.edu/ark:/20775/bb1502791n,2004-02-01,February 2004,2004-02-28,California Review,25,11,16489
http://library.ucsd.edu/ark:/20775/bb0990837z,1976-11-01,November 1976,1976-11-30,Revellations,0,2,2761
http://library.ucsd.edu/ark:/20775/bb09567092,1966-09-30,"September 30, 1966",1966-09-30,The Indicator,16,0,8215
http://library.ucsd.edu/ark:/20775/bb4745137j,1988-11-02,"November 2, 1988",1988-11-02,Revellations,26,7,6666
http://library.ucsd.edu/ark:/20775/bb7236630d,1989-05-10,"May 10, 1989",1989-05-10,Revellations,6,3,5831
